Name,Code,CURRENCY,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
BASIC FIT NV - GROSS PROFIT MARGIN,NL0011872650(WC08306),NA,NA,NA,NA,NA,NA,NA,76.28,74.58,73.98,75.94,76.6,56.31,27.36
BASLER AG - GROSS PROFIT MARGIN,DE0005102008(WC08306),NA,36.44,31.11,41.51,41.52,48.17,48.24,50.33,46.04,47.09,48.5,47.48,48.81,44.86
BASWARE OYJ - GROSS PROFIT MARGIN,FI0009008403(WC08306),NA,36.14,46.45,88.83,30.98,86.33,84.75,84.47,83.53,83.65,83.27,46.53,46.62,50.24
BAVARIAN NORDIC AS - GROSS PROFIT MARGIN,DK0015998017(WC08306),NA,0.67,-103.77,-46.53,17.55,47.45,58.81,58.41,58.61,69.79,78.38,46.76,43.69,34.12
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BAYER AG - GROSS PROFIT MARGIN,DE000BAY0017(WC08306),NA,50.28,51.93,51.34,51.03,52.06,51.94,52.25,54.82,58.13,68.94,65.5,61.54,70.01
BAYWA AG - GROSS PROFIT MARGIN,DE0005194062(WC08306),NA,12.13,13.6,13.17,11.22,10.45,7.53,8.11,8.82,8.48,8.93,9.24,9.2,10.17
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BE SEMICONDUCTOR IND - GROSS PROFIT MARGIN,NL0012866412(WC08306),NA,30.55,24.56,34.95,36.98,36.3,36.85,41.71,45.13,47.67,55.18,54.44,51.73,56.38
BECHTLE AG - GROSS PROFIT MARGIN,DE0005158703(WC08306),NA,14.7,13.9,13.22,14.53,14.67,16.09,15.9,16.19,16.25,15.9,15.41,14.24,14.47
BEFESA SA - GROSS PROFIT MARGIN,LU1704650164(WC08306),NA,NA,NA,NA,NA,NA,NA,93.46,94.78,94.06,97.97,95.28,97.32,92.89
BEFIMMO - GROSS PROFIT MARGIN,BE0003678894(WC08306),NA,60.19,75.85,74.25,77.68,74.9,94.2,94.05,92.57,70.62,76.13,73.21,74.49,69.97
BEIERSDORF AG - GROSS PROFIT MARGIN,DE0005200000(WC08306),NA,66.77,67.08,67.24,63.06,63.28,63.17,61.18,58.33,58.9,58.76,57.49,57.91,57.52
BEIJER ALMA AB - GROSS PROFIT MARGIN,SE0011090547(WC08306),NA,35.46,36.42,37.72,34.87,33.72,32.45,32.41,32.77,32.48,31.84,31.22,29.85,30.37
BEIJER REF AB - GROSS PROFIT MARGIN,SE0015949748(WC08306),NA,6.99,5.28,6.92,7.68,5.99,5.54,6.42,6.57,6.14,7.43,8.23,8.12,7.23
NV BEKAERT - GROSS PROFIT MARGIN,BE0974258874(WC08306),NA,22.51,21.84,27.66,19.48,13.83,15.13,15.09,16.22,18.5,17.12,13.52,13.54,15.89
BENETEAU SA - GROSS PROFIT MARGIN,FR0000035164(WC08306),NA,15.69,3.34,7.81,7.68,1.7,11.31,12.19,14.21,14.85,16.8,16.35,16.27,11.52
BERGMAN & BEVING AB - GROSS PROFIT MARGIN,SE0000101362(WC08306),NA,18.76,18.97,15.93,18.12,18.77,16.34,18.66,19.49,19.35,18.87,23.35,22.81,18.72
BERGS TIMBER AB - GROSS PROFIT MARGIN,SE0000101297(WC08306),NA,-0.87,-4.05,3.19,-9.24,-5.03,3.52,11.7,12.01,15.84,17.78,6.76,19.34,22.01
BERTRANDT AG - GROSS PROFIT MARGIN,DE0005232805(WC08306),NA,19.93,15.34,16.88,19.25,18.95,89.52,89.27,87.94,87.19,86.11,87.03,86.71,85.81
BET-AT-HOME.COM AG - GROSS PROFIT MARGIN,DE000A0DNAY5(WC08306),NA,88.9,89.99,89.95,86.65,87.67,86.41,87.66,81.73,80.57,80.07,79.43,80.65,77.7
BETSSON AB - GROSS PROFIT MARGIN,SE0015672282(WC08306),NA,57.42,54.4,55.68,55.67,68.08,68.93,69.22,58.75,59.25,56.11,55.52,49.56,49.18
BEWI ASA - GROSS PROFIT MARGIN,NO0010890965(WC08306),NA,NA,NA,NA,NA,NA,NA,NA,33.64,46.61,38.05,41.86,47.69,54.54
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BHG GROUP - GROSS PROFIT MARGIN,SE0010948588(WC08306),NA,NA,NA,NA,NA,NA,NA,NA,NA,18.74,19.35,19.74,21.02,23.26
SOCIETE B I C SA - GROSS PROFIT MARGIN,FR0000120966(WC08306),NA,48.85,47.49,48.65,50.6,50.84,49.24,49.07,49.7,53.25,51.85,52.02,50.14,48.07
BICO GROUP AB - GROSS PROFIT MARGIN,SE0013647385(WC08306),NA,NA,NA,NA,NA,NA,NA,NA,NA,63.6,92.42,81.47,79.9,73.7
BIESSE SPA - GROSS PROFIT MARGIN,IT0003097257(WC08306),NA,29.5,12.29,21.26,22.8,54.12,55.13,56.8,57.32,57.29,57.76,56.99,54.71,51.86
BILFINGER SE - GROSS PROFIT MARGIN,DE0005909006(WC08306),NA,10.74,10.88,13.06,12.99,13.01,12.93,11.65,11.71,9.04,8.1,9.24,9.52,8.85
BILIA AB - GROSS PROFIT MARGIN,SE0009921588(WC08306),NA,15.17,16.71,16.11,15.41,15.13,15.51,15.45,16.21,15.85,15.5,16.02,15.69,15.31
BILLERUDKORSNAS AB - GROSS PROFIT MARGIN,SE0000862997(WC08306),NA,3.16,3.47,7.69,17.32,4.41,5.83,8.55,9.16,8.88,10.02,7.84,4.03,1.75
BIMOBJECT AB - GROSS PROFIT MARGIN,SE0011644376(WC08306),NA,NA,NA,NA,NA,NA,89.17,81.68,73.78,81.48,86.48,82.93,82.71,88.64
BIOARCTIC AB - GROSS PROFIT MARGIN,SE0010323311(WC08306),NA,NA,NA,NA,NA,NA,NA,NA,96.31,98.3,98.39,95.24,85.67,44.85
BIOCARTIS GROUP NV - GROSS PROFIT MARGIN,BE0974281132(WC08306),NA,NA,NA,NA,NA,4.14,41.56,4.82,46.27,20.28,40.93,31.06,22.19,25.13
BIOGAIA AB - GROSS PROFIT MARGIN,SE0000470395(WC08306),NA,63.84,64.47,66.11,67.89,86.33,67,72.31,69.37,72.17,75.05,74.67,72.91,72.77
BIOMERIEUX SA - GROSS PROFIT MARGIN,FR0013280286(WC08306),NA,53.4,54.19,53.66,54.09,51.87,51.93,48.5,49.4,51.45,52.16,53.06,54.16,55.68
BIOTAGE AB - GROSS PROFIT MARGIN,SE0000454746(WC08306),NA,51.37,50.1,52.61,50.25,53.19,50.07,48.19,50.09,51.81,57,57.37,56.32,54.96
BIOTEST AG - GROSS PROFIT MARGIN,DE0005227201(WC08306),NA,51.08,48.13,39.24,38.98,41.97,39.54,37.03,31.11,35.35,33.46,31.83,28.23,24.85
BITTIUM OYJ - GROSS PROFIT MARGIN,FI0009007264(WC08306),NA,33.09,25.06,23,24.49,44.6,40.62,40.83,31.48,30.94,27.17,35.11,33.35,25.91
BAYER. MOTOREN WERKE - GROSS PROFIT MARGIN,DE0005190003(WC08306),NA,14.46,13.19,21.06,24.62,25.3,24.09,24.96,23.04,23.14,23.93,23.04,21.45,17.74
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
LUBELSKI WEGIEL - GROSS PROFIT MARGIN,PLLWBGD00016(WC08306),NA,NA,31.96,32.82,29.01,27.52,30.77,25.2,-9.58,19.6,51.22,9.31,23.25,13.11
BOIRON SA - GROSS PROFIT MARGIN,FR0000061129(WC08306),NA,78.66,78.32,78.62,77.33,75.3,78.4,79.99,79.66,78.66,78.39,76.75,76.06,75.43
BOLIDEN AB - GROSS PROFIT MARGIN,SE0015811559(WC08306),NA,6.92,16.88,18.15,14.64,13.38,8.64,10.75,12.1,17.58,21.23,20.34,18.76,19.11
BOLLORE - GROSS PROFIT MARGIN,FR0000039299(WC08306),NA,1.8,2.75,3.72,3.46,5.04,5.76,6.59,7.23,7.27,5.78,4.81,5.39,6.62
BONAVA AB - GROSS PROFIT MARGIN,SE0008091581(WC08306),NA,NA,NA,NA,NA,NA,12.66,14.76,15.72,16.73,18.91,17.66,13.11,11.37
BONDUELLE SA - GROSS PROFIT MARGIN,FR0000063935(WC08306),NA,6.21,7.57,7.02,4.98,4.53,5.16,5.42,5.73,5.74,5.26,4.17,4.08,4.18
BONESUPPORT HOLD - GROSS PROFIT MARGIN,SE0009858152(WC08306),NA,NA,NA,NA,NA,NA,NA,84.44,84.61,84.41,86.95,84.31,87.4,89.35
BONG LJUNGDAHL AB - GROSS PROFIT MARGIN,SE0000396061(WC08306),NA,19.41,20.59,17.6,17.92,18.05,16.73,17.62,16.32,16.79,17.51,12.32,15.99,14.38
BONHEUR ASA - GROSS PROFIT MARGIN,NO0003110603(WC08306),NA,66.96,81.65,77.55,58.43,76.74,72.39,72.61,35.74,66.69,58.39,71.94,77.31,71.47
BOOZT AB - GROSS PROFIT MARGIN,SE0009888738(WC08306),NA,NA,NA,NA,NA,NA,NA,NA,15.9,13.43,12.72,12.26,9.32,36.88
#ERROR,,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
BORREGA - GROSS PROFIT MARGIN,NO0010657505(WC08306),NA,NA,27.71,29.69,34.15,33.64,44.51,45.01,45.17,48.58,48.48,45.52,45.49,45.46
BORUSSIA DORTMUND - GROSS PROFIT MARGIN,DE0005493092(WC08306),NA,39.13,38.16,36.62,42.74,85.57,86.92,80.44,77.14,79.82,77.98,79.36,76.76,65.28
BORYSZEW SA - GROSS PROFIT MARGIN,PLBRSZW00011(WC08306),NA,7.01,9.77,10.21,10.76,8.82,8.59,9.65,8.4,11.29,11.65,10.57,8.81,9.22
KONINKLIJKE BOSKALIS - GROSS PROFIT MARGIN,NL0000852580(WC08306),NA,11.6,13.35,14.72,12.56,10.6,11.69,19.46,16.37,10.57,5.28,2.68,-0.37,3.68
HUGO BOSS AG - GROSS PROFIT MARGIN,DE000A1PHFF7(WC08306),NA,37.42,51.16,55.97,58.28,61.95,64.88,65.99,65.88,65.92,66.1,65.16,64.94,60.88
BOULE DIA - GROSS PROFIT MARGIN,SE0011231158(WC08306),NA,37.22,39.84,44.55,43.89,44.86,43.88,44.49,45.21,48.58,47.38,44.7,45.36,54.25
BOUYGUES SA - GROSS PROFIT MARGIN,FR0000120503(WC08306),NA,8.07,8.54,7.51,6.91,5.09,5.37,4.14,4.44,4.5,4.57,4.18,4.82,4.29
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BPOST SA - GROSS PROFIT MARGIN,BE0974268972(WC08306),NA,69.33,74.39,73.64,73.88,73.11,73,72.51,71.72,69.83,59.8,52.37,48.82,47.35
BRAIT PLC - GROSS PROFIT MARGIN,LU0011857645(WC08306),NA,NA,NA,NA,NA,NA,NA,99.82,99.28,98.35,NA,NA,NA,NA
BRAVIDA HO - GROSS PROFIT MARGIN,SE0007491303(WC08306),NA,NA,NA,NA,NA,20.22,20.07,19.99,14.96,15.08,14.89,14.52,14.22,14.44
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BRENNTAG SE - GROSS PROFIT MARGIN,DE000A1DAHH0(WC08306),NA,20.22,22.96,21.4,20.38,19.89,19.93,20.25,21.9,22.57,21.22,20.65,21.39,23.48
BRIM - GROSS PROFIT MARGIN,IS0000000297(WC08306),NA,NA,29.08,30.49,34.61,32.84,25.84,27.96,29.11,25.76,18.81,20.31,27.22,20.32
BRDR. A & O JOHANSEN - GROSS PROFIT MARGIN,DK0060803831(WC08306),NA,25.79,28.15,26.2,26.67,28.1,28.32,26.67,25.01,25.84,21.21,21.3,20.23,19.76
BRODRENE HARTMANN - GROSS PROFIT MARGIN,DK0010256197(WC08306),NA,27.16,27.49,26.42,28.28,28.78,31.16,31.79,32.44,31.05,29.05,28.42,29.32,35.04
BRUNEL INTERNATIONAL - GROSS PROFIT MARGIN,NL0010776944(WC08306),NA,22.94,20.54,20.84,19.38,17.7,17.51,17.4,18.03,20.21,22.11,22.03,17.92,19.11
BRUNELLO CUCINELLI - GROSS PROFIT MARGIN,IT0004764699(WC08306),NA,NA,63.18,61.44,62.99,81.64,79.79,82.02,80,79.91,79.39,79.89,74.31,71.55
BUDIMEX - GROSS PROFIT MARGIN,PLBUDMX00013(WC08306),NA,11.46,12.54,10.93,8.32,7.57,8.33,8.69,9.55,13.42,12.72,8.53,7.19,11.03
BUFAB AB (PUBL) - GROSS PROFIT MARGIN,SE0005677135(WC08306),NA,NA,25.56,27.73,27,26.91,28.61,28.53,27.05,28.31,27.93,28.05,25.07,23.76
BULTEN AB - GROSS PROFIT MARGIN,SE0003849223(WC08306),NA,10.8,9.33,16.47,18.03,14.96,16.36,18.6,18.65,19.39,19.12,18.26,17.56,16.59
BURE EQUITY AB - GROSS PROFIT MARGIN,SE0000195810(WC08306),NA,0.48,-9.68,30.38,1.65,-2.64,-1.49,10.41,57.64,58.25,55.74,51.27,49.49,38.71
BUREAU VERIT - GROSS PROFIT MARGIN,FR0006174348(WC08306),NA,17.54,18.52,17.67,16.1,16.82,16.43,15.05,15.6,14.43,13.7,13.97,14.89,11.83
BUZZI UNICEM SPA - GROSS PROFIT MARGIN,IT0001347308(WC08306),NA,42.32,35.72,30.78,31.84,49.8,50.61,51.03,52.41,54.86,54.71,54.18,55.1,55.78
BW LPG - GROSS PROFIT MARGIN,BMG173841013(WC08306),NA,NA,4.41,-22.1,41.42,44.04,51.04,62.64,70.06,60.65,42.32,38.38,51.52,49.07
BW OFFSHORE LTD - GROSS PROFIT MARGIN,BMG1738J1247(WC08306),NA,40.16,40.88,60.66,59.96,15.6,68.6,79.17,76.31,73.08,63.48,60.57,49.31,51.25
BYGGMA ASA - GROSS PROFIT MARGIN,NO0003087603(WC08306),NA,18.47,17.31,18.7,19.71,44.71,45.87,46.54,50.13,51.31,50.75,49.6,48.77,49.72
B2HOLDING - GROSS PROFIT MARGIN,NO0010633951(WC08306),NA,NA,NA,NA,NA,NA,NA,NA,NA,54.71,59.67,60.54,48.95,53.88
CA IMMOBILIEN AG - GROSS PROFIT MARGIN,AT0000641352(WC08306),NA,36.84,70.74,68.65,67.23,66.08,74.96,76.65,77.94,76.26,78.27,74.31,76.12,117.46
CAIRN HOMES PLC - GROSS PROFIT MARGIN,IE00BWY4ZF18(WC08306),NA,NA,NA,NA,NA,NA,NA,NA,18.89,17.26,18.16,20.5,19.59,16.31
CAIRO COMMUNICATION - GROSS PROFIT MARGIN,IT0004329733(WC08306),NA,85.51,86.1,80.29,82.56,80.26,87.99,88.25,87.18,84.95,85.36,86.02,83.17,82.95
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CAMURUS - GROSS PROFIT MARGIN,SE0007692850(WC08306),NA,NA,NA,NA,NA,NA,NA,99.68,97.55,95.02,89.98,77.15,69.41,86.06
CANCOM SE - GROSS PROFIT MARGIN,DE0005419105(WC08306),NA,29.09,26.65,25.64,27.56,28,27.99,28.18,26.9,26.2,25.43,24.83,25.01,24.73
CAPGEMINI SE - GROSS PROFIT MARGIN,FR0000125338(WC08306),NA,25.63,23.95,23.76,23.4,23.19,24.04,24.52,25.45,26.22,25.95,26.48,26.75,25.38
CAREL INDUSTRIES SPA - GROSS PROFIT MARGIN,IT0005331019(WC08306),NA,NA,NA,NA,NA,NA,NA,NA,45.76,43.8,44.63,42.18,41.47,42.22
CARGOTEC CORP - GROSS PROFIT MARGIN,FI0009013429(WC08306),NA,18.67,15.46,19.16,19.97,17.86,17.11,17.71,20.05,22.73,24.89,23.47,22.06,20.29
CARL ZEISS MEDITEC - GROSS PROFIT MARGIN,DE0005313704(WC08306),NA,50.56,50.35,53.01,54.67,53.53,53.82,53.71,51.89,53.25,55.19,55.46,57,55.83
CARLSBERG A/S - GROSS PROFIT MARGIN,DK0010181759(WC08306),NA,46.57,47.15,49.64,48.24,49.66,49.48,49.27,48.85,50.18,48.6,47.96,46.68,45.66
CARMILA SA - GROSS PROFIT MARGIN,FR0010828137(WC08306),NA,92.41,78.44,73.67,67.98,68.57,20.28,22.88,94.85,91.84,91.53,91.81,75.48,62.62
CARREFOUR S.A. - GROSS PROFIT MARGIN,FR0000120172(WC08306),NA,18.84,18.56,18.35,18.04,19.71,20.17,20.57,21.03,20.98,20.6,20.03,18.89,18.6
CASINO GUICHARD PERR - GROSS PROFIT MARGIN,FR0000125585(WC08306),NA,7.15,23.62,23.06,24.03,23.92,23.69,23.09,22.39,22.31,22.42,23.38,21.4,21.58
CASTELLUM AB - GROSS PROFIT MARGIN,SE0000379190(WC08306),NA,66.79,65.03,65.2,65.64,65.8,75.44,76.79,77.48,77.85,78.95,79.83,81.94,83.83
CATELLA AB - GROSS PROFIT MARGIN,SE0000188518(WC08306),NA,-1.76,-23.3,NA,NA,NA,77.07,78.86,80.33,78.54,79.53,81.27,79.42,82.61
CATENA AB - GROSS PROFIT MARGIN,SE0001664707(WC08306),NA,86.4,87.36,78.44,75.49,84.48,70.05,75,79.98,73.72,77.34,75.9,77.69,79.5
CATENA MEDIA PLC - GROSS PROFIT MARGIN,MT0001000109(WC08306),NA,NA,NA,NA,NA,NA,NA,98.2,99.05,79.41,80.36,79.34,73.07,79.58
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CAVERION OYJ - GROSS PROFIT MARGIN,FI4000062781(WC08306),NA,NA,NA,52.27,49.26,50.39,52,51.73,50.95,48.75,49.37,50.18,52.19,52.4
CAVOTEC SA - GROSS PROFIT MARGIN,CH0136071542(WC08306),NA,16.46,17.25,18.88,17.3,17.45,13.62,13.56,14.43,23.28,10.91,10.09,13.46,6.96
CCC SA - GROSS PROFIT MARGIN,PLCCC0000016(WC08306),NA,52.41,52.17,54.1,56.16,51.49,50.92,55.06,52.69,50.53,49.01,38.89,37.16,NA
CD PROJEKT SA - GROSS PROFIT MARGIN,PLOPTTC00011(WC08306),NA,7.37,10.53,64.68,59.99,45.37,37.52,34,73.61,80.48,82.26,70.72,69.05,77.03
CECONOMY AG - GROSS PROFIT MARGIN,DE0007257503(WC08306),NA,21.07,21.16,21.63,21.3,19.08,18.54,19.31,18.3,18.29,19.73,19.28,18.38,14.54
CELLAVISION AB - GROSS PROFIT MARGIN,SE0000683484(WC08306),NA,71.14,69.28,65.88,64.65,64.23,61.95,66.32,72.3,70.79,71.7,73.82,70.59,63.07
CELLECTIS SA - GROSS PROFIT MARGIN,FR0010425595(WC08306),NA,-20.59,37,67.78,52.96,-116.99,-70.58,60.33,57.47,32.06,-48.94,-168.05,-213.5,-12.67
CELLNEX TEL - GROSS PROFIT MARGIN,ES0105066007(WC08306),NA,NA,NA,NA,83.89,82.49,81.38,77.91,73.32,73.63,70.25,53.56,49.92,37.65
CEMENTIR HOLDI - GROSS PROFIT MARGIN,NL0013995087(WC08306),NA,35.88,29.62,25.96,27.21,29.82,32.3,33.94,33.83,34.55,40.04,40.25,38.48,37.8
CENTROTHERM INTERN - GROSS PROFIT MARGIN,DE000A1TNMM9(WC08306),NA,18.31,20.43,31.74,24.42,NA,-37.03,38.44,37.89,42.57,49.2,33.96,41.39,40.67
CERVED GROUP - GROSS PROFIT MARGIN,IT0005010423(WC08306),NA,NA,NA,NA,76.74,75.84,79.09,77.21,76.66,77.33,81.51,83.16,83.47,83.35
CEWE STIFTUNG - GROSS PROFIT MARGIN,DE0005403901(WC08306),NA,30.52,28.35,31.79,33.04,55.96,57.15,62.76,64.04,65.75,66.03,66.75,66.63,69.28
CEZ A.S - GROSS PROFIT MARGIN,CZ0005112300(WC08306),NA,54.44,55.47,42.81,39.3,38.03,44.06,41.7,35.26,34.44,33.72,42.12,43.52,44.84
CGG SA - GROSS PROFIT MARGIN,FR0013181864(WC08306),NA,33.81,23.41,20.12,16.77,21.26,20.99,37.2,31.14,30.39,32.27,41,28.72,18.13
CHARGEURS SA - GROSS PROFIT MARGIN,FR0000130692(WC08306),NA,18.37,19.38,22.25,20.7,19.12,21.14,22.45,24.16,25.67,26.57,26.76,26.27,26
CHEMOMETEC A/S - GROSS PROFIT MARGIN,DK0060055861(WC08306),NA,-5.53,6.43,-4.78,2.08,-29.32,3.53,3.64,9.52,18.87,11.28,21.55,30.78,36.05
CHRISTIAN DIOR SE - GROSS PROFIT MARGIN,FR0000130403(WC08306),NA,64.76,63.55,64.8,66.14,65.22,65.9,65.77,64.92,62.36,65.46,66.63,66.23,64.46
CHR HANSEN HOLDING - GROSS PROFIT MARGIN,DK0060227585(WC08306),NA,44.48,43.98,46.41,45.59,48.59,52.11,51.75,49.31,50.26,51.6,51.9,53.25,59.49
CIBUS NOR - GROSS PROFIT MARGIN,SE0010832204(WC08306),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.99,89.07,89.49
CIE AUTOMOTIVE SA - GROSS PROFIT MARGIN,ES0105630315(WC08306),NA,13.31,7.75,9.39,14.47,14.13,14.73,13.5,15.73,16.7,16.86,15.32,17.55,15.91
CIECH SA - GROSS PROFIT MARGIN,PLCIECH00018(WC08306),NA,20.58,16.42,13.81,12.65,15.14,17.7,20.97,26.34,29.7,25.25,20.24,21.64,20.41
CITYCON OYJ - GROSS PROFIT MARGIN,FI4000369947(WC08306),NA,63.95,60.82,64.32,65.59,67.28,67.68,69.14,65.06,67.08,67.05,66.96,69.36,68.37
CLAS OHLSON AB - GROSS PROFIT MARGIN,SE0000584948(WC08306),NA,38.74,39.64,38.95,40,40.29,39.57,40.57,40.78,40.32,39.3,38.18,38.08,32.88
CLIMEON AB (PUBL) - GROSS PROFIT MARGIN,SE0009973548(WC08306),NA,NA,NA,NA,NA,NA,NA,NA,-17691.67,24.34,0.94,-2.82,18.67,-1.68
CLOETTA AB - GROSS PROFIT MARGIN,SE0002626861(WC08306),NA,54.36,28.72,30.63,25.69,37.03,39.1,36.7,38.29,38.96,35.49,35.17,34.91,33.49
COMPAGNIE - GROSS PROFIT MARGIN,FR0000121261(WC08306),NA,26.72,28.91,30.67,28.47,31.25,31.64,31.98,32.84,33.95,32.54,32.13,28.97,27.5
CNH INDUSTRIAL NV - GROSS PROFIT MARGIN,NL0010545661(WC08306),NA,NA,NA,NA,NA,18.06,18.01,17.25,16.04,15.65,15.69,17.24,17.11,14.32
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
COFINIMMO SA - GROSS PROFIT MARGIN,BE0003593044(WC08306),NA,79.02,71.65,71.25,68.39,70.38,71.98,73.39,76.4,73.98,71.61,75.69,76.14,83.35
COLLECTOR AB - GROSS PROFIT MARGIN,SE0007048020(WC08306),NA,NA,NA,NA,NA,90.89,90.77,89.47,88.94,87.97,86.7,85.91,NA,NA
COLOPLAST A/S - GROSS PROFIT MARGIN,DK0060448595(WC08306),NA,53.24,56.53,59.88,63.33,65.59,67.61,67.77,67.69,67.48,67.1,66.29,66.69,65.99
COLRUYT SA - GROSS PROFIT MARGIN,BE0974256852(WC08306),NA,22.05,22.28,22.77,20.29,19.97,23.12,22.65,22.66,23.02,22.88,23.37,23.46,23.74
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
COMPAGNIE D'ENTREP - GROSS PROFIT MARGIN,BE0003883031(WC08306),NA,3.9,3.82,2.83,0.99,17.6,12.52,16.81,18.69,18.82,18.09,15.61,13.96,10.38
COMPAGNIE DES ALPES - GROSS PROFIT MARGIN,FR0000053324(WC08306),NA,25.26,25.14,23.83,18.89,18.57,35.99,35.8,37.29,38.43,39.63,38.16,38.89,22.89
CIR SPA - COMP - GROSS PROFIT MARGIN,IT0000070786(WC08306),NA,22.06,20.74,21.41,22.95,33.87,22.75,59.41,57.69,57.57,57.57,57.04,48.2,48.8
COMPUGROUP - GROSS PROFIT MARGIN,DE000A288904(WC08306),NA,23.9,25.46,26.28,25.63,29.28,29.39,26.38,29.16,29.75,31.62,35.65,38.35,39.52
CONCENTRIC AB - GROSS PROFIT MARGIN,SE0003950864(WC08306),NA,NA,15.29,22.71,25.36,24.99,26.26,25.02,25.07,28.64,26.9,34.4,31.41,30.63
CONST Y AUX DE FERRO - GROSS PROFIT MARGIN,ES0121975009(WC08306),NA,29.04,30.03,9.55,13.24,29.83,10.69,2.43,7.02,6.41,10.29,8.57,5.18,5.23
CONSUS COMMERCIAL - GROSS PROFIT MARGIN,DE000A2DA414(WC08306),NA,NA,NA,NA,NA,NA,NA,NA,6.87,4.29,50.71,99.39,98.74,NA
CONTINENTAL AG - GROSS PROFIT MARGIN,DE0005439004(WC08306),NA,19.19,19.45,21.79,20.64,21.21,23.41,25.11,25.94,26.55,25.85,25.01,23.8,22.77
COOR SERVICE MGMT - GROSS PROFIT MARGIN,SE0007158829(WC08306),NA,NA,NA,NA,NA,8.6,6.24,5.74,9.18,10.55,10.67,9.55,9.55,10.36
CORBION NV - GROSS PROFIT MARGIN,NL0010583399(WC08306),NA,19.22,21.84,21.82,19.02,26.43,27.29,28.35,28.08,30.44,30.99,28.77,32.13,28.1
CORESTATE CAPITAL - GROSS PROFIT MARGIN,LU1296758029(WC08306),NA,NA,NA,NA,NA,35.32,50.83,45.79,49.46,52.29,56.33,55.54,46.53,21.92
CORP FIN ALBA SA - GROSS PROFIT MARGIN,ES0117160111(WC08306),NA,NA,NA,NA,NA,NA,92.74,92.87,94.14,95.19,60.59,57.44,65.16,61.75
CORTICEIRA AMORIM - GROSS PROFIT MARGIN,PTCOR0AE0006(WC08306),NA,5.51,3.67,9.94,10.86,11.58,11.34,11.21,12.92,14.53,14.75,12.58,11.1,10.72
COVESTRO AG - GROSS PROFIT MARGIN,DE0006062144(WC08306),NA,NA,NA,NA,NA,NA,NA,18.4,22.44,27.78,34.08,32.19,22.4,23.52
COVIVIO SA - GROSS PROFIT MARGIN,FR0000064578(WC08306),NA,71.59,82.37,95.04,93.91,92.39,90.26,89.74,89.83,90.39,90.32,86.38,74.83,74.88
CPI PROPERTY GROUP - GROSS PROFIT MARGIN,LU0251710041(WC08306),NA,59.34,59.44,43.69,88.44,30.62,99.36,67.53,75.22,62.68,55.76,47.57,46.38,49.25
CRAYON GROUP - GROSS PROFIT MARGIN,NO0010808892(WC08306),NA,NA,NA,NA,NA,NA,23.33,20.33,17.84,17.26,15.77,15.58,12.45,11.25
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CRH PLC - GROSS PROFIT MARGIN,IE0001827041(WC08306),NA,28.19,26.63,26.77,25.96,26.37,27.66,29.25,30.76,32.69,32.98,32.45,32.99,32.95
CRITEO SA - GROSS PROFIT MARGIN,US2267181046(WC08306),NA,NA,NA,NA,NA,NA,35.31,34.98,34.55,34.83,34.19,34.69,36.66,31.64
CROPENERGIES AG - GROSS PROFIT MARGIN,DE000A0LAUP1(WC08306),NA,26.59,14.7,12.57,17.63,14.82,22.46,14.33,9.79,22.13,22.28,18.92,16.22,21.84
CTS EVENTIM AG - GROSS PROFIT MARGIN,DE0005470306(WC08306),NA,22.86,25.35,26.11,29.54,31.13,32.25,33.04,31.27,33.96,29.19,27.18,27.6,3.31
CTT CORREIOS - GROSS PROFIT MARGIN,PTCTT0AM0001(WC08306),NA,NA,8.86,8.33,9.69,8.86,13.67,24.06,14.31,8.71,3.89,3.27,2.06,-1.87
CTT SYSTEMS AB - GROSS PROFIT MARGIN,SE0000418923(WC08306),NA,-75.8,-22.76,NA,-3.79,38,29.83,21.46,31.45,35.02,41.14,42.56,45.08,37
CYFROWY POLSAT SA - GROSS PROFIT MARGIN,PLCFRPT00013(WC08306),NA,54.55,50.08,46.81,44.13,44.92,80.45,76.82,77.1,73.92,76.35,74.72,73.52,73.15
