Name,Code,CURRENCY,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BONAVA AB - NET CASH FLOW-OPERATING ACTIVS,SE0008091581(WC04860),SK,NA,NA,NA,NA,NA,329000,-94000,1450000,708000,85000,-630000,379000,3790000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BONDUELLE SA - NET CASH FLOW-OPERATING ACTIVS,FR0000063935(WC04860),E,106022,62694,150028,149041,97908,103094,149086,113444,133692,221237,141475,118997,180059
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BONESUPPORT HOLD - NET CASH FLOW-OPERATING ACTIVS,SE0009858152(WC04860),SK,NA,NA,NA,NA,NA,NA,-45900,-65300,-81900,-107534,-171625,-163828,-100275
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BONG LJUNGDAHL AB - NET CASH FLOW-OPERATING ACTIVS,SE0000396061(WC04860),SK,200520,183493,52681,149133,-1712,-63048,96856,-149217,54181,49852,-58447,100473,34202
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BONHEUR ASA - NET CASH FLOW-OPERATING ACTIVS,NO0003110603(WC04860),NK,2749346,4015841,3395089,2736019,3884885,3624912,3250637,5343134,5656092,2629953,262948,1168336,-707750
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BOOZT AB - NET CASH FLOW-OPERATING ACTIVS,SE0009888738(WC04860),SK,NA,NA,NA,NA,NA,NA,NA,-57000,40600,-137800,-13800,76500,747300
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
#ERROR,,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
#ERROR,,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
BORREGA - NET CASH FLOW-OPERATING ACTIVS,NO0010657505(WC04860),NK,NA,504000,452000,536000,551000,540000,600000,563000,1081000,780000,558000,697000,886000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BORUSSIA DORTMUND - NET CASH FLOW-OPERATING ACTIVS,DE0005493092(WC04860),E,56625,1431,2,21767,28104,28628,26426,16947,35228,4795,158367,144525,-362
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BORYSZEW SA - NET CASH FLOW-OPERATING ACTIVS,PLBRSZW00011(WC04860),PZ,345309,264108,7459,75906,100194,141144,150383,237054,336606,285018,175619,415939,-83121
BORYSZEW SA - INCREASE/DECREASE OTH ACCURALS,PLBRSZW00011(WC04829),PZ,90234,-91900,3375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KONINKLIJKE BOSKALIS - NET CASH FLOW-OPERATING ACTIVS,NL0000852580(WC04860),E,313302,532693,527459,449182,278820,586112,852077,845474,413439,-3291,236491,328106,698056
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
HUGO BOSS AG - NET CASH FLOW-OPERATING ACTIVS,DE000A1PHFF7(WC04860),E,164825,349511,308334,301700,392402,416339,395427,423584,372262,418467,321803,628414,214684
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BOULE DIA - NET CASH FLOW-OPERATING ACTIVS,SE0011231158(WC04860),SK,4311,8204,16159,5444,10948,15675,30985,22324,19875,57715,22663,53976,75239
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BOUYGUES SA - NET CASH FLOW-OPERATING ACTIVS,FR0000120503(WC04860),E,2741000,3055000,2361000,2593000,2151000,1874000,1636000,1800000,2196000,1938000,2000000,3109000,3186000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BPER BANCA SPA - NET CASH FLOW-OPERATING ACTIVS,IT0000066123(WC04860),E,-104924,1068112,226413,215038,1068502,-1933984,-626737,-539772,-2394436,-918215,1464675,923884,910379
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BPOST SA - NET CASH FLOW-OPERATING ACTIVS,BE0974268972(WC04860),E,342400,140000,154500,296200,71300,206700,451500,361000,352600,266100,361900,424200,571300
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BRAIT PLC - NET CASH FLOW-OPERATING ACTIVS,LU0011857645(WC04860),R,10500,250700,-34700,-35100,-5555000,-282000,276000,14474000,16418000,-199000,-99000,-344000,830000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BRAVIDA HO - NET CASH FLOW-OPERATING ACTIVS,SE0007491303(WC04860),SK,NA,NA,NA,NA,-279000,457000,659000,841000,428000,1038000,1052000,1599000,2171000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BRD GROUPE SOCIETE - NET CASH FLOW-OPERATING ACTIVS,ROBRDBACNOR2(WC04860),RL,1554446,2097295,2248524,1804314,1536075,1333105,4700711,-501889,4004176,1840243,1461678,1826645,524143
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BRENNTAG SE - NET CASH FLOW-OPERATING ACTIVS,DE000A1DAHH0(WC04860),E,177100,490300,150300,349600,433000,357800,369700,593700,539900,403900,375900,879300,1219000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BRIM - NET CASH FLOW-OPERATING ACTIVS,IS0000000297(WC04860),IK,NA,5695368,3862304,7165485,6889124,6937824,5258166,6476703,3309604,3470708,4158498,7769459,6689553
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BRDR. A & O JOHANSEN - NET CASH FLOW-OPERATING ACTIVS,DK0060803831(WC04860),DK,71511,191231,184,292514,266561,165032,199880,96083,235826,134411,300761,302749,375383
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BRODRENE HARTMANN - NET CASH FLOW-OPERATING ACTIVS,DK0010256197(WC04860),DK,101200,76400,144100,157100,153400,177800,140900,221100,248300,257600,264500,296100,448200
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BRUNEL INTERNATIONAL - NET CASH FLOW-OPERATING ACTIVS,NL0010776944(WC04860),E,20963,61743,4505,41407,34599,27960,55883,87649,41692,15962,-5987,20006,92590
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BRUNELLO CUCINELLI - NET CASH FLOW-OPERATING ACTIVS,IT0004764699(WC04860),E,NA,9286,19019,20342,17005,23554,13771,35877,44539,85741,70102,115096,36462
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BUDIMEX - NET CASH FLOW-OPERATING ACTIVS,PLBUDMX00013(WC04860),PZ,235162,1030904,1185346,349814,-48392,313221,485248,697691,611517,195589,-521620,563149,876957
BUDIMEX - INCREASE/DECREASE OTH ACCURALS,PLBUDMX00013(WC04829),PZ,18864,44198,40515,-55150,NA,NA,NA,NA,NA,NA,NA,NA,NA
BUFAB AB (PUBL) - NET CASH FLOW-OPERATING ACTIVS,SE0005677135(WC04860),SK,NA,251000,95000,43300,168200,137000,106000,165000,197000,151000,131000,387000,570000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BULTEN AB - NET CASH FLOW-OPERATING ACTIVS,SE0003849223(WC04860),SK,-67100,-3300,70500,143600,72400,218600,-33900,138800,350700,58000,125000,207000,447000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BURE EQUITY AB - NET CASH FLOW-OPERATING ACTIVS,SE0000195810(WC04860),SK,246800,-79300,-39600,2100,-10700,48100,190000,580700,170000,257300,30700,698300,58500
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BUREAU VERIT - NET CASH FLOW-OPERATING ACTIVS,FR0006174348(WC04860),E,275400,374800,362900,360100,461900,465400,546300,627700,508900,483900,602700,741900,722600
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BUZZI UNICEM SPA - NET CASH FLOW-OPERATING ACTIVS,IT0001347308(WC04860),E,534982,264913,253230,271403,281434,282887,294944,350293,385226,465810,426850,673254,797401
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BW LPG - NET CASH FLOW-OPERATING ACTIVS,BMG173841013(WC04860),BD,NA,10204,29895,150832,41788,120542,369487,403482,213579,28907,47387,272190,359941
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BW OFFSHORE LTD - NET CASH FLOW-OPERATING ACTIVS,BMG1738J1247(WC04860),NK,360678,1060266,2014894,579565,663814,1441223,2930914,2883681,2487223,4725449,2941657,4584214,3160358
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BYGGMA ASA - NET CASH FLOW-OPERATING ACTIVS,NO0003087603(WC04860),NK,6884,125526,65574,56316,117582,68061,109802,179338,90636,181351,53013,78894,207074
BYGGMA ASA - INCREASE/DECREASE OTH ACCURALS,NO0003087603(WC04829),NK,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
B2HOLDING - NET CASH FLOW-OPERATING ACTIVS,NO0010633951(WC04860),NK,NA,NA,NA,NA,NA,NA,209814,591123,802406,1289337,2290567,2872251,2512000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CA IMMOBILIEN AG - NET CASH FLOW-OPERATING ACTIVS,AT0000641352(WC04860),E,85641,37188,66572,46229,43747,76463,20196,65716,133683,101387,222144,85187,141801
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CAIRN HOMES PLC - NET CASH FLOW-OPERATING ACTIVS,IE00BWY4ZF18(WC04860),£,NA,NA,NA,NA,NA,NA,NA,-357747,-103308,-117447,26310,78679,-43963
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CAIRO COMMUNICATION - NET CASH FLOW-OPERATING ACTIVS,IT0004329733(WC04860),E,13778,4154,22896,25515,28236,13144,19172,13701,44900,97600,99000,132300,95200
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CAIXABANK - NET CASH FLOW-OPERATING ACTIVS,ES0140609019(WC04860),E,1153699,2118471,3118646,-3977975,15383614,-11627691,2417523,-5949248,15259062,6664009,5318306,-4866000,64133000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CAMURUS - NET CASH FLOW-OPERATING ACTIVS,SE0007692850(WC04860),SK,NA,NA,NA,NA,NA,NA,69429,-5657,-207788,-203068,-274084,-404364,-238832
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CANCOM SE - NET CASH FLOW-OPERATING ACTIVS,DE0005419105(WC04860),E,11872,9682,15685,25446,15039,19184,34897,13276,47397,124287,81739,130499,68583
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CAPGEMINI SE - NET CASH FLOW-OPERATING ACTIVS,FR0000125338(WC04860),E,551000,491000,493000,320000,669000,360000,810000,994000,1247000,1306000,1389000,1779000,1614000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CAREL INDUSTRIES SPA - NET CASH FLOW-OPERATING ACTIVS,IT0005331019(WC04860),E,NA,NA,NA,NA,NA,NA,NA,27906,23347,37626,27904,49881,57281
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CARGOTEC CORP - NET CASH FLOW-OPERATING ACTIVS,FI0009013429(WC04860),E,93700,264300,259300,102900,59500,89200,110200,195600,313500,180900,40200,303500,240400
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CARL ZEISS MEDITEC - NET CASH FLOW-OPERATING ACTIVS,DE0005313704(WC04860),E,54872,87356,65211,37545,92100,64624,63105,56744,111770,37732,187207,219634,178527
CARL ZEISS MEDITEC - INCREASE/DECREASE OTH ACCURALS,DE0005313704(WC04829),E,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CARLSBERG A/S - NET CASH FLOW-OPERATING ACTIVS,DK0010181759(WC04860),DK,7887000,13687000,11113000,8871000,9971000,9158000,7585000,10445000,9557000,12042000,12619000,12865000,11245000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CARMILA SA - NET CASH FLOW-OPERATING ACTIVS,FR0010828137(WC04860),E,-14491,1643,1495,1118,-2547,13652,7342,-7994,3322,216700,199845,227842,116205
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CARREFOUR S.A. - NET CASH FLOW-OPERATING ACTIVS,FR0000120172(WC04860),E,4887000,3484000,2737000,2119000,1973000,1188000,2146000,2458000,2928000,2524000,1862000,2913000,3106000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CASINO GUICHARD PERR - NET CASH FLOW-OPERATING ACTIVS,FR0000125585(WC04860),E,1274000,1571000,1231000,1525000,1592000,2684000,2208000,2096000,1265000,1078000,1117000,476000,1468000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CASTELLUM AB - NET CASH FLOW-OPERATING ACTIVS,SE0000379190(WC04860),SK,1078000,990000,1213000,1307000,1250000,1375000,1390000,1507000,2260000,2243000,2485000,3536000,2944000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CATELLA AB - NET CASH FLOW-OPERATING ACTIVS,SE0000188518(WC04860),SK,1031000,45000,1153000,-1078000,-100000,138000,498000,554000,-137000,298000,501000,-1834000,344000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CATENA AB - NET CASH FLOW-OPERATING ACTIVS,SE0001664707(WC04860),SK,89300,158380,330074,38233,-12062,181900,174200,279200,289500,403900,517700,613700,744300
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CATENA MEDIA PLC - NET CASH FLOW-OPERATING ACTIVS,MT0001000109(WC04860),E,NA,NA,NA,NA,NA,NA,1276,8367,10195,22647,29194,29403,39401
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SOCIETA CATTOLICA - NET CASH FLOW-OPERATING ACTIVS,IT0000784154(WC04860),E,-1857512,2827447,-42979,-389780,-542223,812622,1336722,1701963,671189,1453100,151554,833107,-270080
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CAVERION OYJ - NET CASH FLOW-OPERATING ACTIVS,FI4000062781(WC04860),E,NA,NA,200,-14800,49400,100300,96200,71600,-37000,-16700,18900,129400,139600
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CAVOTEC SA - NET CASH FLOW-OPERATING ACTIVS,CH0136071542(WC04860),SK,44765,41523,56629,46415,103257,-6179,-6874,-2501,95907,124115,12779,145863,164245
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CCC SA - NET CASH FLOW-OPERATING ACTIVS,PLCCC0000016(WC04860),PZ,35472,118879,83650,-23165,194443,133267,35742,308600,153100,47000,935100,909700,NA
CCC SA - INCREASE/DECREASE OTH ACCURALS,PLCCC0000016(WC04829),PZ,-1021,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
CD PROJEKT SA - NET CASH FLOW-OPERATING ACTIVS,PLOPTTC00011(WC04860),PZ,-10838,-4430,8685,-1428,25696,21898,-4617,371618,259456,231688,132578,216160,711422
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CECONOMY AG - NET CASH FLOW-OPERATING ACTIVS,DE0007257503(WC04860),E,2203000,2000000,1930000,1583000,1837000,-2132000,1607000,1571000,1341000,756000,679000,72000,1136000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CELLAVISION AB - NET CASH FLOW-OPERATING ACTIVS,SE0000683484(WC04860),SK,1270,20580,11458,32015,11493,27272,39784,87997,76567,87898,74069,125993,71124
CELLAVISION AB - INCREASE/DECREASE OTH ACCURALS,SE0000683484(WC04829),SK,NA,NA,NA,NA,1887,2798,6608,-3492,-939,672,7069,8028,NA
CELLECTIS SA - NET CASH FLOW-OPERATING ACTIVS,FR0010425595(WC04860),E,NA,-4920,-15866,-10178,-24026,-18853,41725,3236,-29559,-45936,-57829,-61858,-69960
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CELLNEX TEL - NET CASH FLOW-OPERATING ACTIVS,ES0105066007(WC04860),E,NA,NA,NA,89605,145922,110111,132143,237919,251934,263096,396991,419666,791649
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CEMENTIR HOLDI - NET CASH FLOW-OPERATING ACTIVS,NL0013995087(WC04860),E,170888,155036,106995,70073,99309,126674,130227,131266,158207,158519,157202,215071,234216
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CENTROTHERM INTERN - NET CASH FLOW-OPERATING ACTIVS,DE000A1TNMM9(WC04860),E,65050,49723,69445,-68158,NA,-7824,15354,-2799,-17328,-18867,-10204,-5594,11314
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CERVED GROUP - NET CASH FLOW-OPERATING ACTIVS,IT0005010423(WC04860),E,NA,NA,NA,81703,101608,45262,82411,84151,117280,134673,140673,193078,102842
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CEWE STIFTUNG - NET CASH FLOW-OPERATING ACTIVS,DE0005403901(WC04860),E,35466,36497,52963,59278,48581,46092,69750,58911,92431,71937,77688,99319,140904
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CEZ A.S - NET CASH FLOW-OPERATING ACTIVS,CZ0005112300(WC04860),CK,70583000,87354000,77165000,61773000,64612000,72556000,70920000,72579000,48953000,45812000,35351000,42931000,72157000
CEZ A.S - INCREASE/DECREASE OTH ACCURALS,CZ0005112300(WC04829),CK,4372000,73000,-201000,1164000,5479000,NA,NA,NA,NA,NA,NA,NA,NA
CGG SA - NET CASH FLOW-OPERATING ACTIVS,FR0013181864(WC04860),E,802700,510100,348600,490900,616484,577534,522413,230564,193254,92526,146657,450277,97276
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CHARGEURS SA - NET CASH FLOW-OPERATING ACTIVS,FR0000130692(WC04860),E,-21600,7200,1000,-10800,27100,17900,29000,32400,31100,30700,14400,25500,73000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CHEMOMETEC A/S - NET CASH FLOW-OPERATING ACTIVS,DK0060055861(WC04860),DK,1341,15333,6709,7794,8865,7819,5668,13394,17200,9757,25436,58310,80634
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CHRISTIAN DIOR SE - NET CASH FLOW-OPERATING ACTIVS,FR0000130403(WC04860),E,2256000,2957000,4091000,3968000,772000,373000,4385000,5428000,4776000,7119000,8438000,11727000,10885000
CHRISTIAN DIOR SE - INCREASE/DECREASE OTH ACCURALS,FR0000130403(WC04829),E,NA,NA,NA,NA,NA,-36000,NA,NA,NA,NA,NA,NA,NA
CHR HANSEN HOLDING - NET CASH FLOW-OPERATING ACTIVS,DK0060227585(WC04860),DK,385516,782372,755199,1120760,1304718,1419040,1315609,1651170,1823738,2110024,2251707,2228718,2720343
CHR HANSEN HOLDING - INCREASE/DECREASE OTH ACCURALS,DK0060227585(WC04829),DK,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CIBUS NOR - NET CASH FLOW-OPERATING ACTIVS,SE0010832204(WC04860),SK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50530,286993,480199
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CIE AUTOMOTIVE SA - NET CASH FLOW-OPERATING ACTIVS,ES0105630315(WC04860),E,74075,104250,122009,226194,120905,153496,214501,348164,344443,468970,411706,550691,396818
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CIECH SA - NET CASH FLOW-OPERATING ACTIVS,PLCIECH00018(WC04860),PZ,38906,401172,321156,-17173,102292,291703,446669,460524,843991,633935,460768,536781,768906
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CITYCON OYJ - NET CASH FLOW-OPERATING ACTIVS,FI4000369947(WC04860),E,47100,66200,20000,66100,61500,56700,66000,111800,136400,148900,95500,132900,121300
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CLAS OHLSON AB - NET CASH FLOW-OPERATING ACTIVS,SE0000584948(WC04860),SK,480000,339700,602800,350300,964900,517800,689100,647300,704600,698900,372800,312000,1283900
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CLIMEON AB (PUBL) - NET CASH FLOW-OPERATING ACTIVS,SE0009973548(WC04860),SK,NA,NA,NA,NA,NA,NA,NA,-15697,-29187,-58605,-89170,-159227,-107637
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CLOETTA AB - NET CASH FLOW-OPERATING ACTIVS,SE0002626861(WC04860),SK,67100,127000,19000,84000,330000,131000,500000,927000,889000,712000,628000,724000,656000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
COMPAGNIE - NET CASH FLOW-OPERATING ACTIVS,FR0000121261(WC04860),E,915000,2123000,1322000,1196000,2926000,3089000,2522000,2695000,2765000,2741000,2831000,3321000,3366000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CNH INDUSTRIAL NV - NET CASH FLOW-OPERATING ACTIVS,NL0010545661(WC04860),E,NA,NA,NA,NA,1698000,1835000,888360,2021852,1238529,2141978,1636313,1332134,3031599
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CNP ASSURANCES - NET CASH FLOW-OPERATING ACTIVS,FR0000120222(WC04860),E,12194000,17141000,15306500,7995900,5681800,6792100,7377900,14036700,6757600,2072800,7016600,7588100,4331200
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
COFACE SA - NET CASH FLOW-OPERATING ACTIVS,FR0010667147(WC04860),E,NA,NA,NA,NA,12786,164940,259309,262828,114876,193147,108520,226850,173165
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
COFINIMMO SA - NET CASH FLOW-OPERATING ACTIVS,BE0003593044(WC04860),E,142124,67459,93832,93806,92109,91966,103184,132993,117715,132638,135912,159526,162510
COFINIMMO SA - INCREASE/DECREASE OTH ACCURALS,BE0003593044(WC04829),E,19801,-25208,-746,1480,NA,-1858,-3327,1185,-22,3740,-2204,11590,9078
COLLECTOR AB - NET CASH FLOW-OPERATING ACTIVS,SE0007048020(WC04860),SK,NA,NA,NA,NA,-323409,-1070365,-1391754,-2616000,-4290000,-5338000,-6005000,329000,733000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
COLOPLAST A/S - NET CASH FLOW-OPERATING ACTIVS,DK0060448595(WC04860),DK,1324000,1830000,1769000,2205000,2649000,3136000,3149000,3337000,3028000,3251000,4375000,4357000,4759000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
COLRUYT SA - NET CASH FLOW-OPERATING ACTIVS,BE0974256852(WC04860),E,441600,439800,510600,489700,541000,655000,605700,570100,641300,537000,497000,565200,829800
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
COMMERZBANK AG - NET CASH FLOW-OPERATING ACTIVS,DE000CBK1001(WC04860),E,-4618000,11816000,4515000,-10161000,-4078000,-20488000,-13235000,-1873000,1117000,4259000,3026000,-371000,-1894000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
COMPAGNIE D'ENTREP - NET CASH FLOW-OPERATING ACTIVS,BE0003883031(WC04860),E,154864,172184,169097,102592,150008,64885,606725,334981,384386,613468,215597,433708,406875
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
COMPAGNIE DES ALPES - NET CASH FLOW-OPERATING ACTIVS,FR0000053324(WC04860),E,151607,130946,131618,134137,135784,121437,138929,145493,170256,166121,180984,188484,91785
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CIR SPA - COMP - NET CASH FLOW-OPERATING ACTIVS,IT0000070786(WC04860),E,-29075,292379,234374,221070,100294,805786,28466,181815,215076,89638,239195,242720,412134
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
COMPUGROUP - NET CASH FLOW-OPERATING ACTIVS,DE000A288904(WC04860),E,25912,44004,40378,46736,66905,52331,31940,73247,67613,85823,136348,110495,149931
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CONCENTRIC AB - NET CASH FLOW-OPERATING ACTIVS,SE0003950864(WC04860),SK,NA,92000,204000,227000,298000,209000,352000,378000,421000,361000,556000,388000,337000
CONCENTRIC AB - INCREASE/DECREASE OTH ACCURALS,SE0003950864(WC04829),SK,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
CONST Y AUX DE FERRO - NET CASH FLOW-OPERATING ACTIVS,ES0121975009(WC04860),E,217325,39245,-27353,57768,80905,-75945,29923,49609,289373,93384,331347,74551,127422
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CONSUS COMMERCIAL - NET CASH FLOW-OPERATING ACTIVS,DE000A2DA414(WC04860),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5590,55257,-359740,NA
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CONTINENTAL AG - NET CASH FLOW-OPERATING ACTIVS,DE0005439004(WC04860),E,1884800,2427100,1849200,2288600,3784500,3721800,4168300,4915600,4938100,5220500,4977200,4414400,2714000
CONTINENTAL AG - INCREASE/DECREASE OTH ACCURALS,DE0005439004(WC04829),E,NA,NA,NA,NA,NA,-8200,-20500,57200,384800,94400,-232100,658300,1121500
COOR SERVICE MGMT - NET CASH FLOW-OPERATING ACTIVS,SE0007158829(WC04860),SK,NA,NA,NA,NA,21226,251179,74852,155000,427000,470000,349000,676000,736000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CORBION NV - NET CASH FLOW-OPERATING ACTIVS,NL0010583399(WC04860),E,98500,277200,188600,148000,197400,9900,66800,110300,122600,118400,99500,115700,113400
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CORESTATE CAPITAL - NET CASH FLOW-OPERATING ACTIVS,LU1296758029(WC04860),E,NA,NA,NA,NA,2077,5009,11125,-35400,21465,-2692,231929,54576,-81300
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
