Name,Code,CURRENCY,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
CATTOLICA ASSICURAZIONI - CO2 Equivalents Emission Direct,IT0000784154(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,1036,1206,1076,1652,949
CATTOLICA ASSICURAZIONI - CO2 Equivalents Emission Indirect,IT0000784154(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,1581,1876,1763,1616,1384
CAVERION - CO2 Equivalents Emission Direct,FI4000062781(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27317.7,23285.5,18866
CAVERION - CO2 Equivalents Emission Indirect,FI4000062781(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8821.8,6162,3809
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
CCC - CO2 Equivalents Emission Direct,PLCCC0000016(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8218.4,4492.4,4884.6
CCC - CO2 Equivalents Emission Indirect,PLCCC0000016(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63974.4,47727
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
CECONOMY - CO2 Equivalents Emission Direct,DE0007257503(ENERDP024),NA,NA,692887,759094,819950,1030000,1068706,1015598,871837,760186,712267,28500,26500,22600
CECONOMY - CO2 Equivalents Emission Indirect,DE0007257503(ENERDP025),NA,NA,2757457,2615684,2414801,2369000,2068787,1786594,1495710,1416420,1098569,291500,263200,210500
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
CELLNEX TELECOM - CO2 Equivalents Emission Direct,ES0105066007(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,3064.43,2148,2013,2545,2815,2848
CELLNEX TELECOM - CO2 Equivalents Emission Indirect,ES0105066007(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,123109.34,168330,161749,188354,192945,186025
CEMENTIR HOLDING - CO2 Equivalents Emission Direct,NL0013995087(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7804656,7161850,7941400
CEMENTIR HOLDING - CO2 Equivalents Emission Indirect,NL0013995087(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,748574,630114,556014
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
CERVED GROUP - CO2 Equivalents Emission Direct,IT0005010423(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1913.38,1709.56,1182.66
CERVED GROUP - CO2 Equivalents Emission Indirect,IT0005010423(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1202.53,1931.79,1595.75
CEWE STIFTUNG - CO2 Equivalents Emission Direct,DE0005403901(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3237,3183,2722
CEWE STIFTUNG - CO2 Equivalents Emission Indirect,DE0005403901(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7342,7308,4056
CEZ - CO2 Equivalents Emission Direct,CZ0005112300(ENERDP024),NA,NA,NA,38845671,NA,NA,NA,NA,29687600,31479000,28918100,27850900,27414700,24674800
CEZ - CO2 Equivalents Emission Indirect,CZ0005112300(ENERDP025),NA,NA,NA,411329,NA,NA,NA,NA,NA,NA,565939,444364,383096,333409
CGG - CO2 Equivalents Emission Direct,FR0013181864(ENERDP024),NA,NA,992777.58,801020,870032.96,815036,920148,699965,558000,374000,420000,354000,337000,2000
CGG - CO2 Equivalents Emission Indirect,FR0013181864(ENERDP025),NA,NA,NA,NA,75655.04,74964,74852,47035,91000,71000,62000,70000,55000,51000
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
CHRISTIAN DIOR - CO2 Equivalents Emission Direct,FR0000130403(ENERDP024),NA,46570,48962,43472,41274,NA,NA,NA,48547.58,59673.2,63970.4,73939.8,67612.9,62458.8
CHRISTIAN DIOR - CO2 Equivalents Emission Indirect,FR0000130403(ENERDP025),NA,80337,108221,119210,275537,NA,NA,NA,237026.42,238693,214162,221819,182805,168870
CHRISTIAN HANSEN HOLDING - CO2 Equivalents Emission Direct,DK0060227585(ENERDP024),NA,NA,NA,NA,17953,23352,23470,24339,25403,24530,25839,25387,26143,24172
CHRISTIAN HANSEN HOLDING - CO2 Equivalents Emission Indirect,DK0060227585(ENERDP025),NA,NA,NA,NA,43682,25067,24325,24665,20361,24553,23726,24842,25823,21094
CIBUS NORDIC REAL ESTATE - CO2 Equivalents Emission Direct,SE0010832204(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,2
CIBUS NORDIC REAL ESTATE - CO2 Equivalents Emission Indirect,SE0010832204(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
CIE AUTOMOTIVE - CO2 Equivalents Emission Direct,ES0105630315(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89151.45,93702.22,96093.59,90859.1
CIE AUTOMOTIVE - CO2 Equivalents Emission Indirect,ES0105630315(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,459134.83,365175.97,354869.08,324417
CIECH - CO2 Equivalents Emission Direct,PLCIECH00018(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2852460,2584010
CIECH - CO2 Equivalents Emission Indirect,PLCIECH00018(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597284,164225
CITYCON - CO2 Equivalents Emission Direct,FI4000369947(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561,679,588
CITYCON - CO2 Equivalents Emission Indirect,FI4000369947(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52081,42568,33549
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
CLOETTA 'B' - CO2 Equivalents Emission Direct,SE0002626861(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12079,13792,12143
CLOETTA 'B' - CO2 Equivalents Emission Indirect,SE0002626861(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19206,13614,7556
CMPG.DES ETS.MICH. - CO2 Equivalents Emission Direct,FR0000121261(ENERDP024),NA,NA,NA,NA,NA,NA,NA,1657276,1634862.39,1542630,1502426.97,1475270,1391620,1019170
CMPG.DES ETS.MICH. - CO2 Equivalents Emission Indirect,FR0000121261(ENERDP025),NA,NA,NA,NA,NA,NA,NA,2039724,1929137.62,1777370,1536573.03,1543890,1357670,1330590
CNH INDUSTRIAL - CO2 Equivalents Emission Direct,NL0010545661(ENERDP024),NA,NA,NA,NA,NA,NA,228735,209519,178448,179765,186855,184810,171989,151558
CNH INDUSTRIAL - CO2 Equivalents Emission Indirect,NL0010545661(ENERDP025),NA,NA,NA,NA,NA,NA,308198,306378,288469,276660,305308,312409,309465,235757
CNP ASSURANCES - CO2 Equivalents Emission Direct,FR0000120222(ENERDP024),NA,5330,2160,2951,1914,2964,2859,2643,2673,2379,2103,1967,2004,947
CNP ASSURANCES - CO2 Equivalents Emission Indirect,FR0000120222(ENERDP025),NA,523.1,2030,1724,1628,1993,2015,2074,2246,2265,2051,1855,1488,1316
COFACE - CO2 Equivalents Emission Direct,FR0010667147(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1916,2061,1670
COFACE - CO2 Equivalents Emission Indirect,FR0010667147(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,719,573,694
COFINIMMO - CO2 Equivalents Emission Direct,BE0003593044(ENERDP024),NA,NA,NA,NA,11158,19427,20957,15406,25528,26218,27169,28223,7181,5780
COFINIMMO - CO2 Equivalents Emission Indirect,BE0003593044(ENERDP025),NA,NA,NA,NA,62353,65120,64213,63267,74069,28956,29469,20210,42175,39006
COLLECTOR - CO2 Equivalents Emission Direct,SE0007048020(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
COLLECTOR - CO2 Equivalents Emission Indirect,SE0007048020(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
COLOPLAST B - CO2 Equivalents Emission Direct,DK0060448595(ENERDP024),NA,21030,22034,10221,10857,9505,9391,8200,9000,9500,11500,21100,22000,21300
COLOPLAST B - CO2 Equivalents Emission Indirect,DK0060448595(ENERDP025),NA,51628,50864,51660,45027,45428,33967,31700,30600,29800,30800,33100,33800,28600
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
COMMERZBANK - CO2 Equivalents Emission Direct,DE000CBK1001(ENERDP024),NA,26046,53569,48009,45519,47961,44285,42900,40081,42345,40749,37453,37001,28313
COMMERZBANK - CO2 Equivalents Emission Indirect,DE000CBK1001(ENERDP025),NA,52147,153669,43832,40169,24659,7059,15093,128639,111196,100848,96317,98282,77903
COMPAGNIE D ENTREPRISES - CO2 Equivalents Emission Direct,BE0003883031(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145654,690754,674812
COMPAGNIE D ENTREPRISES - CO2 Equivalents Emission Indirect,BE0003883031(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9841,8063,2872
COMPAGNIE DES ALPES - CO2 Equivalents Emission Direct,FR0000053324(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27187,27355,22396
COMPAGNIE DES ALPES - CO2 Equivalents Emission Indirect,FR0000053324(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5229,4896,3823
COMPAGNIE INDUSTRIALI - CO2 Equivalents Emission Direct,IT0000070786(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85929,85395,82226,NA
COMPAGNIE INDUSTRIALI - CO2 Equivalents Emission Indirect,IT0000070786(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102870,104711,98077,NA
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
CONST Y AUXILIAR DE FERR - CO2 Equivalents Emission Direct,ES0121975009(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26524,26322,19393
CONST Y AUXILIAR DE FERR - CO2 Equivalents Emission Indirect,ES0121975009(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14493,24329,16254
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
CONTINENTAL - CO2 Equivalents Emission Direct,DE0005439004(ENERDP024),NA,490000,440000,480000,516992,591681,659000,662000,715000,794000,820000,880000,840000,780000
CONTINENTAL - CO2 Equivalents Emission Indirect,DE0005439004(ENERDP025),NA,2020000,1920000,2180000,2408588,1860558,1857000,1974000,2073000,2252000,2347000,2470000,2380000,2180000
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
CORBION - CO2 Equivalents Emission Direct,NL0010583399(ENERDP024),NA,NA,NA,135000,122000,155000,99000,92000,91000,94000,92000,94000,101000,114000
CORBION - CO2 Equivalents Emission Indirect,NL0010583399(ENERDP025),NA,NA,NA,174000,186000,144000,94000,91000,88000,90000,86000,101000,96000,98000
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
CORPORACION FINCA.ALBA - CO2 Equivalents Emission Direct,ES0117160111(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1100.02,1829.81
CORPORACION FINCA.ALBA - CO2 Equivalents Emission Indirect,ES0117160111(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,121,88.9,85.2,3274.4,1260.52
CORTICEIRA AMORIM - CO2 Equivalents Emission Direct,PTCOR0AE0006(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,6303,6424,6053,5336,6344.1
CORTICEIRA AMORIM - CO2 Equivalents Emission Indirect,PTCOR0AE0006(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,51098,53624,63355,38291,27045.9
COVESTRO - CO2 Equivalents Emission Direct,DE0006062144(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,2120000,2330000,1240000,1260000,1290000,1250000
COVESTRO - CO2 Equivalents Emission Indirect,DE0006062144(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,3690000,3460000,5030000,5270000,4660000,4480000
COVIVIO - CO2 Equivalents Emission Direct,FR0000064578(ENERDP024),NA,NA,NA,41,48,11571,9645,9662,6062,5882,6904,5047,4926,3459
COVIVIO - CO2 Equivalents Emission Indirect,FR0000064578(ENERDP025),NA,NA,NA,140,111,28652,10556,8335,9513,7325,7959,6433,6739,5571
CPI PROPERTY GROUP - CO2 Equivalents Emission Direct,LU0251710041(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51097
CPI PROPERTY GROUP - CO2 Equivalents Emission Indirect,LU0251710041(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389789
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
CREDIT AGRICOLE - CO2 Equivalents Emission Direct,FR0000045072(ENERDP024),NA,820,2209,757,7385,10241,12159,9350,12683,21985,15325,17674,16495,14475
CREDIT AGRICOLE - CO2 Equivalents Emission Indirect,FR0000045072(ENERDP025),NA,31468,35947,9856,38063,18149,19340,30136,27355,72467,71464,76786,72890,70052
CREDITO EMILIANO - CO2 Equivalents Emission Direct,IT0003121677(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3141.8,3079,3451.8,2438.3
CREDITO EMILIANO - CO2 Equivalents Emission Indirect,IT0003121677(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10628.3,10529.7,9774.1,8328.5
CRH - CO2 Equivalents Emission Direct,IE0001827041(ENERDP024),NA,13000000,16500000,9821000,10329000,9200000,9800000,10300000,19700000,24700000,25600000,35400000,33900000,32400000
CRH - CO2 Equivalents Emission Indirect,IE0001827041(ENERDP025),NA,1500000,1580000,1098000,1251000,1200000,1300000,1400000,2100000,2500000,2600000,2700000,2600000,2600000
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
CRITEO ADR 1:1 - CO2 Equivalents Emission Indirect,US2267181046(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8278,4580
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
CTT CORREIOS DE PORTUGAL - CO2 Equivalents Emission Direct,PTCTT0AM0001(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16261.5,16491,15798.4
CTT CORREIOS DE PORTUGAL - CO2 Equivalents Emission Indirect,PTCTT0AM0001(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.5,190.1,165.8
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
D IETEREN GROUP - CO2 Equivalents Emission Direct,BE0974259880(ENERDP024),NA,NA,165540,206763,182180,194535,171632.21,172750,180566,178100,173200,175500,177782,124095
D IETEREN GROUP - CO2 Equivalents Emission Indirect,BE0974259880(ENERDP025),NA,NA,52612,55723,55134,44203,41436.66,47928,45808,31100,26600,26100,63492,30422
MERCEDES-BENZ GROUP N - CO2 Equivalents Emission Direct,DE0007100000(ENERDP024),NA,1009000,823000,932000,955000,960000,1052000,1030000,1060000,1056000,1192000,1247000,1239000,1027000
MERCEDES-BENZ GROUP N - CO2 Equivalents Emission Indirect,DE0007100000(ENERDP025),NA,2770000,2212000,2550000,2481000,2376000,2304000,2241000,2171000,2141000,2041000,1985000,1706000,1492000
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
DANIELI - CO2 Equivalents Emission Direct,IT0000076502(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277367,291508,211231
DANIELI - CO2 Equivalents Emission Indirect,IT0000076502(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435366,391629,306182
DANONE - CO2 Equivalents Emission Direct,FR0000120644(ENERDP024),NA,NA,497245,530119,495998,894206,460256,561353,561641,547480,644000,753000,722000,668000
DANONE - CO2 Equivalents Emission Indirect,FR0000120644(ENERDP025),NA,NA,634182,799805,811259,847529,778566,860404,915747,920124,937000,960000,588000,479000
DANSKE BANK - CO2 Equivalents Emission Direct,DK0010274414(ENERDP024),NA,4722,4619,4698,4817,3883,3730,2838,2580,1502,1523,1270,790,810
DANSKE BANK - CO2 Equivalents Emission Indirect,DK0010274414(ENERDP025),NA,44082,6918,9438,8484,7000,6720,6238,4904,5789,5363,4308,4480,3119
DASSAULT AVIATION - CO2 Equivalents Emission Direct,FR0014004L86(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,67784,58017,69546,60433,57791,52700
DASSAULT AVIATION - CO2 Equivalents Emission Indirect,FR0014004L86(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,30546,33736,32757,29822,27960,25753
DASSAULT SYSTEMES - CO2 Equivalents Emission Direct,FR0014003TT8(ENERDP024),NA,NA,NA,2557,4820,2690,3305,3880,4790,4940,4900,7501,5403,4629
DASSAULT SYSTEMES - CO2 Equivalents Emission Indirect,FR0014003TT8(ENERDP025),NA,NA,NA,12954,12240,10290,11190,10090,11810,12330,20335,20353,17576,15331
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
DATALOGIC - CO2 Equivalents Emission Direct,IT0004053440(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,979,1100,1029
DATALOGIC - CO2 Equivalents Emission Indirect,IT0004053440(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6898,7604,6536
DAVIDE CAMPARI MILANO - CO2 Equivalents Emission Direct,NL0015435975(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64044,78659,76765,71979
DAVIDE CAMPARI MILANO - CO2 Equivalents Emission Indirect,NL0015435975(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18785,22514,19900,13289
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
DE LONGHI - CO2 Equivalents Emission Direct,IT0003115950(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5944,6403,5439,5238
DE LONGHI - CO2 Equivalents Emission Indirect,IT0003115950(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33045,35078,34240,34792
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
DELIVERY HERO - CO2 Equivalents Emission Direct,DE000A2E4K43(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8537,NA
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
DEMANT - CO2 Equivalents Emission Direct,DK0060738599(ENERDP024),NA,336,547,599,736,812.38,NA,2274,2517,2545.41,4367.7,7161.8,7599,5013
DEMANT - CO2 Equivalents Emission Indirect,DK0060738599(ENERDP025),NA,4622,9087,9199,9455,10570.73,NA,11202,11889,12427.59,19897.3,17785,20092.8,16631
DERICHEBOURG - CO2 Equivalents Emission Direct,FR0000053381(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135320,121138,150434
DERICHEBOURG - CO2 Equivalents Emission Indirect,FR0000053381(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22793,19571,18787
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
DEUTSCHE BANK - CO2 Equivalents Emission Direct,DE0005140008(ENERDP024),NA,27235,36938,99663,99256,94025,70286,64171,50305,59008,52071,50639,49846,41458
DEUTSCHE BANK - CO2 Equivalents Emission Indirect,DE0005140008(ENERDP025),NA,452438,422113,464384,466009,441915,142202,140337,121116,117737,107546,101655,90338,76846
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
DEUTSCHE BOERSE - CO2 Equivalents Emission Direct,DE0005810055(ENERDP024),NA,NA,0,0,8141,4434,NA,NA,NA,NA,4524,4346,5831,4931
DEUTSCHE BOERSE - CO2 Equivalents Emission Indirect,DE0005810055(ENERDP025),NA,NA,21732,25041,14343,18715,NA,NA,NA,NA,2127,2230,2217,1805
DEUTSCHE EUROSHOP - CO2 Equivalents Emission Direct,DE0007480204(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,4595,4443,NA,NA,NA
DEUTSCHE EUROSHOP - CO2 Equivalents Emission Indirect,DE0007480204(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,11908,11084,20453,19102.5,13647.8
DEUTSCHE LUFTHANSA - CO2 Equivalents Emission Direct,DE0008232125(ENERDP024),NA,24201737,24228134,NA,NA,NA,NA,NA,NA,29250800,28949100,32790800,33349300,11509800
DEUTSCHE LUFTHANSA - CO2 Equivalents Emission Indirect,DE0008232125(ENERDP025),NA,291310,305947,NA,NA,NA,NA,NA,NA,275161,256232,194059,199817,135183
DEUTSCHE POST - CO2 Equivalents Emission Direct,DE0005552004(ENERDP024),NA,NA,4900000,5300000,4700000,4800000,5130000,5220000,5600000,5680000,5900000,6300000,6380000,6580000
DEUTSCHE POST - CO2 Equivalents Emission Indirect,DE0005552004(ENERDP025),NA,NA,900000,1000000,900000,570000,490000,440000,450000,370000,440000,270000,210000,670000
DEUTSCHE TELEKOM - CO2 Equivalents Emission Direct,DE0005557508(ENERDP024),NA,388361,397878,391152,387708,354208,336641,341509,299476,289190,284000,277000,257000,235000
DEUTSCHE TELEKOM - CO2 Equivalents Emission Indirect,DE0005557508(ENERDP025),NA,1591724,2963217,3093352,1465914,1637815,3214352,3271761,3583260,3406027,3114000,2077000,1546000,2277000
DEUTSCHE WOHNEN BR.SHS. - CO2 Equivalents Emission Direct,DE000A0HN5C6(ENERDP024),NA,NA,NA,NA,NA,490.1,598.4,42713.6,115791.4,137872,149260.06,184003,104175,103807
DEUTSCHE WOHNEN BR.SHS. - CO2 Equivalents Emission Indirect,DE000A0HN5C6(ENERDP025),NA,NA,NA,NA,NA,395.8,421.6,508.1,65161.1,192725,204301,176157,257902,256948
DEUTZ - CO2 Equivalents Emission Direct,DE0006305006(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13530,13590,11565
DEUTZ - CO2 Equivalents Emission Indirect,DE0006305006(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42240,38828,33159
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
DFDS - CO2 Equivalents Emission Direct,DK0060655629(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1871000,2253000,2014000
DFDS - CO2 Equivalents Emission Indirect,DK0060655629(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8460,7310,5990
DIASORIN - CO2 Equivalents Emission Direct,IT0003492391(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2177,3891,2902,2761
DIASORIN - CO2 Equivalents Emission Indirect,IT0003492391(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8265,10438,10289,8406
DIC ASSET - CO2 Equivalents Emission Direct,DE000A1X3XX4(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231,212,272
DIC ASSET - CO2 Equivalents Emission Indirect,DE000A1X3XX4(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
DINO POLSKA SA - CO2 Equivalents Emission Indirect,PLDINPL00011(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113429,113000
DIOS FASTIGHETER - CO2 Equivalents Emission Direct,SE0001634262(ENERDP024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,62,35
DIOS FASTIGHETER - CO2 Equivalents Emission Indirect,SE0001634262(ENERDP025),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5877,4965,4198
