Name,Code,CURRENCY,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
CROPENERGIES AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE000A0LAUP1(WC08221),NA,20.43,35.65,41.79,37.88,31.15,18.92,27.6,32.52,16.72,5.19,0,0,1.86
CTS EVENTIM AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE0005470306(WC08221),NA,6.67,18.13,56.68,53.29,48.92,43.67,36.62,29.64,29.01,27.23,18.29,27.48,40.88
CTT CORREIOS - TOTAL DEBT % TOTAL CAPITAL/STD,PTCTT0AM0001(WC08221),NA,NA,6.62,5.69,4.14,4.01,2.47,1.49,3.12,53.06,77.39,86.18,91.93,92.81
CTT SYSTEMS AB - TOTAL DEBT % TOTAL CAPITAL/STD,SE0000418923(WC08221),NA,58.94,46.38,47.69,44.7,43.9,53.53,42.54,35.04,22.06,14.96,13.63,11.92,14.34
CYFROWY POLSAT SA - TOTAL DEBT % TOTAL CAPITAL/STD,PLCFRPT00013(WC08221),NA,27.69,12.87,4.39,59,48.04,39.08,60.56,54.72,52.3,49.08,44.8,47.24,47.8
D'IETEREN G - TOTAL DEBT % TOTAL CAPITAL/STD,BE0974259880(WC08221),NA,69.21,64.45,58.85,33.29,33.43,36.06,33.81,29.57,38.68,8.55,5.54,6.41,3.63
MERCEDES-BENZ - TOTAL DEBT % TOTAL CAPITAL/STD,DE0007100000(WC08221),NA,64.18,64.68,58.58,60.06,62.62,64.19,66.04,64.93,66.56,66.06,68.69,72.02,70.09
DALATA HOTEL - TOTAL DEBT % TOTAL CAPITAL/STD,IE00BJMZDW83(WC08221),NA,NA,NA,NA,-562.77,-387.3,-415.31,0,33.13,31.13,26.08,25.06,42.23,43.64
DANIELI & C OFFICINE - TOTAL DEBT % TOTAL CAPITAL/STD,IT0000076502(WC08221),NA,33.39,25.01,24.36,24.02,22.52,23.3,20.06,21,24.1,21.57,20.4,21.69,23.69
DANONE SA - TOTAL DEBT % TOTAL CAPITAL/STD,FR0000120644(WC08221),NA,58.12,36.52,43.91,30.26,33.64,44.7,42.19,44.62,60.91,56.27,54.92,52.91,53.46
DANSKE BANK A/S - TOTAL DEBT % TOTAL CAPITAL/STD,DK0010274414(WC08221),NA,94.54,93.63,93.31,91.96,92.15,90.89,91.37,90.5,90.93,91.14,91.07,90.73,90.53
DASSAULT AVIATION SA - TOTAL DEBT % TOTAL CAPITAL/STD,FR0014004L86(WC08221),NA,5.99,28.63,27.21,13.79,6.36,4.98,19.38,24.29,26.32,21.89,18.82,11.15,5.6
DASSAULT SYSTEMES - TOTAL DEBT % TOTAL CAPITAL/STD,FR0014003TT8(WC08221),NA,13.29,12.13,15.16,12.63,2.61,12.65,10.84,22.28,20.48,20.02,17.78,50.14,48.62
DATAGROUP SE - TOTAL DEBT % TOTAL CAPITAL/STD,DE000A0JC8S7(WC08221),NA,55.37,45.94,46.8,57.63,64.34,65.19,63.83,60.78,65.98,47.93,40.35,63.95,70.14
DATALOGIC SPA - TOTAL DEBT % TOTAL CAPITAL/STD,IT0004053440(WC08221),NA,53.69,59.3,55.94,57.55,56.4,55.26,40.68,37.54,34.29,42.11,35.68,29.57,27.63
DAVIDE CAMPARI - TOTAL DEBT % TOTAL CAPITAL/STD,NL0015435975(WC08221),NA,34.25,44.57,41.85,42.87,47.6,47.27,42.06,42.9,42.49,40.3,37.6,35.34,43.56
DBV TECH - TOTAL DEBT % TOTAL CAPITAL/STD,FR0010417345(WC08221),NA,0,0,0,0,1.31,0,0.02,0,0,0,0,11.76,0
DDM HOLDING - TOTAL DEBT % TOTAL CAPITAL/STD,CH0246292343(WC08221),NA,NA,NA,NA,NA,NA,98.04,84.6,81.62,65.68,82.34,80.42,83.85,76.18
DE LONGHI SPA - TOTAL DEBT % TOTAL CAPITAL/STD,IT0003115950(WC08221),NA,36.24,27.03,21.69,17.29,35.12,30.36,30.73,17.03,14.99,28.61,26.74,32.03,36.58
DEA CAPITAL S.P.A. - TOTAL DEBT % TOTAL CAPITAL/STD,IT0001431805(WC08221),NA,7.82,16.31,14.02,16.95,17.94,20.35,0.67,0.09,0.19,0.03,0.6,6.42,3.26
DELIVERY HERO SE - TOTAL DEBT % TOTAL CAPITAL/STD,DE000A2E4K43(WC08221),NA,NA,NA,NA,NA,0.23,0.1,0.31,0,11.54,0.21,0.15,6,72.82
DEMANT A/S - TOTAL DEBT % TOTAL CAPITAL/STD,DK0060738599(WC08221),NA,80.75,60.59,50.56,41.17,40.06,38.6,38.61,44.11,44.15,42.81,50.24,56.65,52.1
DERICHEBOURG. - TOTAL DEBT % TOTAL CAPITAL/STD,FR0000053381(WC08221),NA,67.89,82.97,75.69,68.86,62.73,64.84,48.7,44.18,43.44,35.76,31.99,43.78,57.29
DERMAPHARM - TOTAL DEBT % TOTAL CAPITAL/STD,DE000A2GS5D8(WC08221),NA,NA,NA,NA,NA,NA,77.44,83.4,78.78,72.01,77.56,54.3,66.1,65.15
DEUTSCHE BANK AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE0005140008(WC08221),NA,91.67,89.08,89.01,88.05,87.69,84.96,78.28,80.09,82.67,81.17,78.52,77.91,79.06
DEUTSCHE BETEILIGUNG - TOTAL DEBT % TOTAL CAPITAL/STD,DE000A1TNUT7(WC08221),NA,0,0,0,0,0,0,0,0,0,0,0,0,4.04
DEUTSCHE BOERSE AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE0005810055(WC08221),NA,76.38,72.58,73.16,83.15,31.85,34.94,32.36,47.81,39.12,33.55,40.31,32.97,42.25
DEUTSCHE EUROSHOP AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE0007480204(WC08221),NA,47.92,47.22,45.75,49.98,50.78,50.99,48.4,44.33,43,40.87,40.57,40.21,43.49
DEUTSCHE LUFTHANSA - TOTAL DEBT % TOTAL CAPITAL/STD,DE0008232125(WC08221),NA,34.47,52.52,46.36,44.46,45.47,51.14,60.43,52.42,48.15,41.58,41.26,49.49,91.73
DEUTSCHE POST AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE0005552004(WC08221),NA,29.37,47.06,39.58,38.46,28.36,37.15,35.05,31.43,34.26,31.76,54.21,54.08,57.5
DEUTSCHE TELEKOM AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE0005557508(WC08221),NA,49.32,52.81,53.79,54.43,58.92,60.03,60.51,61.04,61.14,56.55,57.84,64.24,65.28
DEUTSCHE WOHNEN SE - TOTAL DEBT % TOTAL CAPITAL/STD,DE000A0HN5C6(WC08221),NA,76.51,67.97,66.73,62.87,63.24,57.81,53.1,43.28,43.77,41.73,43.66,43.75,45.55
DEUTZ AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE0006305006(WC08221),NA,30.05,35.84,27.43,21.09,17.34,15.22,14.41,12.92,10.92,7.07,5.94,9.75,21.72
DEVOTEAM SA - TOTAL DEBT % TOTAL CAPITAL/STD,FR0000073793(WC08221),NA,35.04,32.88,27.3,20.67,19.77,24.55,10.21,21.08,18.98,17.81,15.93,27.19,25.32
DFDS AS - TOTAL DEBT % TOTAL CAPITAL/STD,DK0060655629(WC08221),NA,51.07,53.25,43.69,33.97,31.69,34.97,34.3,31.13,31.04,33.12,50.01,55.23,54.42
DIASORIN S.P.A. - TOTAL DEBT % TOTAL CAPITAL/STD,IT0003492391(WC08221),NA,19.17,14.4,8.57,5.73,3.31,1.7,0.66,0.39,7.06,3.13,2.85,3.33,3.5
DIC ASSET AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE000A1X3XX4(WC08221),NA,74.69,74.96,70.1,70.88,70.42,68.49,68.26,62.78,65.71,62.91,62.31,61.1,57.21
DIGITAL360 SPA - TOTAL DEBT % TOTAL CAPITAL/STD,IT0005254252(WC08221),NA,NA,NA,NA,NA,NA,NA,NA,69.75,68.23,35.33,41.36,49.96,43.89
DINO POLSKA SA - TOTAL DEBT % TOTAL CAPITAL/STD,PLDINPL00011(WC08221),NA,NA,NA,NA,NA,NA,NA,49.64,46.54,45.15,43.21,40.78,41.34,39.4
DIOS FASTIGHETER - TOTAL DEBT % TOTAL CAPITAL/STD,SE0001634262(WC08221),NA,71.91,70.65,70.56,74.6,71.89,70.32,69.51,69.32,65.05,61.72,59.04,59.38,59.37
DISTRIBUIDORA IN - TOTAL DEBT % TOTAL CAPITAL/STD,ES0126775032(WC08221),NA,30.37,23.23,57.36,89.22,86.87,84.22,65.95,80.52,75.92,79.01,110.98,119.04,145.94
DMG MORI AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE0005878003(WC08221),NA,50.27,46.39,44.54,6.63,2.84,1.59,5.07,4.4,5.21,4.05,1.04,5.01,4.19
DAMPSKIBS NORDEN AS - TOTAL DEBT % TOTAL CAPITAL/STD,DK0060083210(WC08221),NA,3.89,3.74,4.51,7.64,7.86,13.86,16.83,25.84,21.25,21,28.65,42.46,42.8
DNB BANK ASA - TOTAL DEBT % TOTAL CAPITAL/STD,NO0010161896(WC08221),NA,91.08,89.18,87.7,88.85,88.45,84.74,84.25,81.5,80.55,80.14,82.01,82.05,80.56
DNO ASA - TOTAL DEBT % TOTAL CAPITAL/STD,NO0003921009(WC08221),NA,49.82,53.07,46.23,43.22,24.81,23.44,29.01,44.64,49.81,31.1,32.79,48.09,52.96
DO & CO AG - TOTAL DEBT % TOTAL CAPITAL/STD,AT0000818802(WC08221),NA,20.8,15.86,0,0,0,7.75,42.19,41.67,41.68,43.71,37.91,37.14,75.99
DOMETIC GROUP - TOTAL DEBT % TOTAL CAPITAL/STD,SE0007691613(WC08221),NA,NA,NA,NA,NA,NA,NA,59.48,28.84,25.49,42.08,42.01,42.68,46.7
DOVALUE SPA - TOTAL DEBT % TOTAL CAPITAL/STD,IT0001044996(WC08221),NA,NA,NA,0,0,0,0,0,2.69,10.28,5.53,0.13,62.98,73.55
DRAEGERWERK AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE0005550636(WC08221),NA,39.28,55.82,40.89,39.84,35.96,29.54,25.54,25.16,20.34,16.97,17.09,20.94,26.4
MAERSK DRILLING A/S - TOTAL DEBT % TOTAL CAPITAL/STD,DK0061135753(WC08221),NA,NA,NA,NA,NA,NA,NA,NA,NA,18.24,20.81,27.84,27.69,38.92
KONINKLIJKE DSM N.V. - TOTAL DEBT % TOTAL CAPITAL/STD,NL0000009827(WC08221),NA,32.74,30.47,27.28,26.78,29.62,29.84,31.9,33.29,35.52,27.11,25.34,25.3,32.39
DSV A/S - TOTAL DEBT % TOTAL CAPITAL/STD,DK0060079531(WC08221),NA,72.13,56.66,48.49,56.57,56.82,51.4,50.75,28,42.91,31.96,32.69,29.46,30.91
DEUTSCHE PFA - TOTAL DEBT % TOTAL CAPITAL/STD,DE0008019001(WC08221),NA,NA,NA,97.46,95.51,94.93,93.8,93.72,94.4,94.08,93.72,89.82,89.88,90.95
DUERR AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE0005565204(WC08221),NA,26.42,25.65,42.11,43.99,39.83,34.94,37.44,33.46,44.31,40.6,38.58,46.94,54.04
DUNI AB - TOTAL DEBT % TOTAL CAPITAL/STD,SE0000616716(WC08221),NA,42.71,28.35,21.02,24.1,21.93,18.99,27.46,19.11,21.41,24.48,36.54,37.39,36.12
DURO FELGUERA SA - TOTAL DEBT % TOTAL CAPITAL/STD,ES0162600003(WC08221),NA,24.37,30.24,27.54,28.8,25.94,43.55,46.91,70.56,75.36,192.71,99.63,93.51,-171.39
DUSTIN GROUP AB - TOTAL DEBT % TOTAL CAPITAL/STD,SE0006625471(WC08221),NA,NA,NA,NA,NA,60.55,69.53,65.17,49.11,42.85,42.22,54.81,44.92,52.3
DWS GROUP - TOTAL DEBT % TOTAL CAPITAL/STD,DE000DWS1007(WC08221),NA,NA,NA,NA,NA,NA,NA,NA,5.64,4.66,1.71,1.73,3.15,2.9
E.ON SE - TOTAL DEBT % TOTAL CAPITAL/STD,DE000ENAG999(WC08221),NA,49.49,44.47,40.15,41.43,38.69,39,42.4,48.19,91.7,66,53.72,70.94,78.39
EAC INVEST A/S - TOTAL DEBT % TOTAL CAPITAL/STD,DK0061277894(WC08221),NA,27.92,29.32,27.67,39.55,42.65,23.69,28.16,28.93,31.64,27.52,66.45,0,0
EBRO FOODS SA - TOTAL DEBT % TOTAL CAPITAL/STD,ES0112501012(WC08221),NA,46.86,36.57,26.23,23.52,19.43,19.54,21.52,22.13,23.49,24.09,24.41,32.09,33.08
ECKERT & ZIEGLER STR - TOTAL DEBT % TOTAL CAPITAL/STD,DE0005659700(WC08221),NA,30.18,18.57,22.71,17.89,15.08,19.98,16.52,12.92,9.58,1.45,0.03,12.48,12.05
ECONOCOM GROUP SE - TOTAL DEBT % TOTAL CAPITAL/STD,BE0974313455(WC08221),NA,27.86,28.04,64.21,53.4,43.96,42.15,52.84,58.54,65.68,51.67,63.65,63.62,57.08
EDAG ENGINEERIN - TOTAL DEBT % TOTAL CAPITAL/STD,CH0303692047(WC08221),NA,NA,NA,NA,NA,52.31,69.4,58.7,51.39,43.35,44.22,48.75,70.3,71.9
EDENRED SE - TOTAL DEBT % TOTAL CAPITAL/STD,FR0010908533(WC08221),NA,375.3,413.19,294.05,325.67,430.03,700,7864.71,1586.6,250.19,314.5,237.02,155.27,152.45
ELECTRICIT DE FRANCE - TOTAL DEBT % TOTAL CAPITAL/STD,FR0010242511(WC08221),NA,63.9,64.44,58.37,60.6,65.61,58.04,57.81,61.46,61.18,53.86,52.92,54.7,54.29
EDISON SPA - TOTAL DEBT % TOTAL CAPITAL/STD,IT0003372205(WC08221),NA,28.43,36.36,34.75,37.92,32.79,30.44,24.94,21.15,17.07,5.8,8.51,14.79,13.28
EDP - ENERGIAS DE - TOTAL DEBT % TOTAL CAPITAL/STD,PTEDP0AM0009(WC08221),NA,62.99,61.64,60.83,60.79,62.84,63.23,61.43,59.99,56.19,55.43,55.02,56.85,56.31
EDP RENOVAVEIS - TOTAL DEBT % TOTAL CAPITAL/STD,ES0127797019(WC08221),NA,21.9,32.72,38.09,39.74,38.92,38.02,39.42,37.84,33.41,31.82,33.04,32.84,34.99
EDREAMS ODIGE - TOTAL DEBT % TOTAL CAPITAL/STD,LU1048328220(WC08221),NA,NA,NA,NA,NA,59.33,61.31,61.96,55.88,54.44,51.97,50.37,50.76,58.71
EEZY - TOTAL DEBT % TOTAL CAPITAL/STD,FI4000322326(WC08221),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.12,26.66,36.98,35.81
EIFFAGE SA - TOTAL DEBT % TOTAL CAPITAL/STD,FR0000130452(WC08221),NA,80.2,80.85,85.11,86.45,87.53,85.16,85.1,82.02,79.06,74.68,71.87,71.87,71.65
EIMSKIPAFELAG - TOTAL DEBT % TOTAL CAPITAL/STD,IS0000019800(WC08221),NA,NA,35.06,30.78,26.06,22.89,22.4,22.94,23.84,24.97,34,40.05,46.94,49.4
EL.EN SPA - TOTAL DEBT % TOTAL CAPITAL/STD,IT0005453250(WC08221),NA,4.88,6.06,6.2,10.1,15.43,14.47,15.23,9.69,7.08,6.86,8.67,13.58,18.49
ELANDERS AB - TOTAL DEBT % TOTAL CAPITAL/STD,SE0000119299(WC08221),NA,52.52,54.13,48.48,45.88,46.94,47.52,49.8,45.7,53.64,57.01,53.92,61.89,56.96
#ERROR,,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
ELECTROLUX - TOTAL DEBT % TOTAL CAPITAL/STD,SE0013747870(WC08221),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.15,8.93,31.4,30.35
ELEKTA AB (PUBL) - TOTAL DEBT % TOTAL CAPITAL/STD,SE0000163628(WC08221),NA,44.42,38.9,24.26,18.69,47.48,45.02,41.76,47.58,43.57,43.77,40.12,36.95,53.56
ELIA GROUP - TOTAL DEBT % TOTAL CAPITAL/STD,BE0003822393(WC08221),NA,63.59,65.7,59.24,58.78,59.34,58.94,54.25,56.57,51.67,51.76,69.79,66.28,69.57
ELIOR GROUP SA - TOTAL DEBT % TOTAL CAPITAL/STD,FR0011950732(WC08221),NA,NA,NA,NA,63.71,76.8,77.95,54.35,52.52,54.37,52.1,57.11,26.98,47.71
ELIS SERVICES SA - TOTAL DEBT % TOTAL CAPITAL/STD,FR0012435121(WC08221),NA,NA,NA,NA,100.26,101.67,85.37,84.96,58.77,60.61,55.62,55.34,57.19,57.93
ELISA CORP - TOTAL DEBT % TOTAL CAPITAL/STD,FI0009007884(WC08221),NA,49.12,45.44,49.24,50.2,50.78,56.26,54.28,54.78,54.8,53.09,50.48,51.8,54.65
ELKEM ASA - TOTAL DEBT % TOTAL CAPITAL/STD,NO0010816093(WC08221),NA,NA,NA,NA,NA,NA,NA,51.74,35.4,29.44,28.63,40.09,42.57,45.34
ELLAKTOR S.A. - TOTAL DEBT % TOTAL CAPITAL/STD,GRS191213008(WC08221),NA,54.34,56.55,60.29,57.97,58.32,57.43,56.59,57.56,59.92,60.09,66.45,71.56,79.77
ELMOS SEMICONDUCTOR - TOTAL DEBT % TOTAL CAPITAL/STD,DE0005677108(WC08221),NA,19.18,20.42,19.02,17.81,18.4,16.4,15.31,14.37,13.52,17.56,14.11,12.62,12.81
ELOS MEDTECH AB - TOTAL DEBT % TOTAL CAPITAL/STD,SE0000120776(WC08221),NA,55.94,55.47,46.78,49.16,49.9,42.28,31.71,49.5,48.95,47.31,36.45,37.77,33.6
ELRINGKLINGER AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE0007856023(WC08221),NA,47.26,40.98,28,32.03,32.98,33.72,34.99,38.5,39.48,44.06,46.34,45.05,42.35
ELTEL AB - TOTAL DEBT % TOTAL CAPITAL/STD,SE0006509949(WC08221),NA,NA,NA,NA,59.51,58.38,56.37,56.12,34.08,44.96,36.64,44.36,54.44,40.72
EMBRACER GROUP AB - TOTAL DEBT % TOTAL CAPITAL/STD,SE0016828511(WC08221),NA,NA,NA,NA,NA,NA,NA,27.8,10.62,7.69,9.28,NA,10.74,18.63
ENAGAS SA - TOTAL DEBT % TOTAL CAPITAL/STD,ES0130960018(WC08221),NA,64.97,69.35,71.74,72.55,71.74,65.8,67.13,65.25,69.71,65.7,64.21,58.9,61.74
ENAV - TOTAL DEBT % TOTAL CAPITAL/STD,IT0005176406(WC08221),NA,NA,NA,NA,NA,NA,12.65,15.59,25,22.88,25.39,23.64,23.14,33.74
ENBW ENERGIE BADEN - TOTAL DEBT % TOTAL CAPITAL/STD,DE0005220008(WC08221),NA,42.43,47.79,44.51,50.3,43.79,54.86,68.29,59.79,71.14,55.32,52.72,54.42,57.47
ENCAVIS AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE0006095003(WC08221),NA,0,1.1,63.98,67.25,67.87,60.73,71.45,77.87,69.98,72.34,74.02,75.56,74.93
ENCE ENERGIA - TOTAL DEBT % TOTAL CAPITAL/STD,ES0130625512(WC08221),NA,38.78,36.85,24.25,28.39,32.09,33.66,39.15,40.93,41,38.57,46.26,47.8,44.66
ENDESA S.A. - TOTAL DEBT % TOTAL CAPITAL/STD,ES0130670112(WC08221),NA,43.85,47.17,37.93,31.87,25.28,24.67,41.5,34.11,37.05,36.82,39.58,45.66,49.35
ENEA AB - TOTAL DEBT % TOTAL CAPITAL/STD,SE0009697220(WC08221),NA,0,0,0,0,0,0,0,0,26.18,13.24,39.11,21.29,24.27
ENEA SA - TOTAL DEBT % TOTAL CAPITAL/STD,PLENEA000013(WC08221),NA,2.25,1.65,1.19,1.17,0.75,6.87,15.55,33.03,34.09,37.12,35.65,40.27,39.04
ENEL SPA - TOTAL DEBT % TOTAL CAPITAL/STD,IT0003128367(WC08221),NA,69.39,59.92,54.31,53.71,54.35,52.47,53.06,50.81,49.61,49.91,54.17,56.71,58.22
ENENTO GR - TOTAL DEBT % TOTAL CAPITAL/STD,FI4000123195(WC08221),NA,NA,NA,NA,NA,232.97,-1067.92,51.59,47.08,47.02,46.59,34.97,35.44,34.97
ENERGA SA - TOTAL DEBT % TOTAL CAPITAL/STD,PLENERG00022(WC08221),NA,NA,4.6,12.07,19.86,31.25,39.63,40.21,40.07,41.09,44.89,40.96,45.26,43.51
ENGIE SA - TOTAL DEBT % TOTAL CAPITAL/STD,FR0010208488(WC08221),NA,38.21,39.21,40.02,41.23,43.88,42.73,44.43,47.69,48.06,47.59,48.61,55.44,58.29
ENI GROUP - TOTAL DEBT % TOTAL CAPITAL/STD,IT0003132476(WC08221),NA,30.05,33.13,33.27,32.89,28.06,29.73,29.39,34.1,33.91,33.94,33.62,38.64,45.82
ENIRO GROUP AB - TOTAL DEBT % TOTAL CAPITAL/STD,SE0011256312(WC08221),NA,81.78,53.93,54.84,55.77,49.01,44.79,57.1,60.17,78.11,44.06,72.14,130.33,33.22
ENTRA ASA - TOTAL DEBT % TOTAL CAPITAL/STD,NO0010716418(WC08221),NA,NA,63.74,63.33,63.22,63.27,64.63,56.97,53.41,54.62,49.46,46.5,45.22,42.38
EPIROC AB - TOTAL DEBT % TOTAL CAPITAL/STD,SE0015658109(WC08221),NA,NA,NA,NA,NA,NA,NA,NA,32.37,33.22,36.83,23.48,26.97,29.76
EPISURF MEDICAL AB - TOTAL DEBT % TOTAL CAPITAL/STD,SE0003491562(WC08221),NA,NA,NA,NA,NA,0,0,0,0,0,0,5.88,12.47,2.25
EQT AB - TOTAL DEBT % TOTAL CAPITAL/STD,SE0012853455(WC08221),NA,NA,NA,NA,NA,NA,NA,NA,NA,132.8,31.92,15.64,8.44,6.6
EQUINOR ASA - TOTAL DEBT % TOTAL CAPITAL/STD,NO0010096985(WC08221),NA,25.85,34.22,33,31.55,27.18,33.9,37.79,44.48,47.43,41.48,37.44,41.36,52.93
ERAMET SA - TOTAL DEBT % TOTAL CAPITAL/STD,FR0000131757(WC08221),NA,5.06,7.18,6.82,5.36,12.32,27.28,32.83,42.91,56.92,53.45,52.17,57.58,76.18
"ERCROS, S.A. - TOTAL DEBT % TOTAL CAPITAL/STD",ES0125140A14(WC08221),NA,37.81,35.9,36.46,31.79,47.48,49.64,46.92,44.52,40.26,33.71,32.66,38.46,31.62
ERG SPA - TOTAL DEBT % TOTAL CAPITAL/STD,IT0001157020(WC08221),NA,48.22,56.13,52.48,44.66,44.01,47.99,47.55,57.96,54.76,52.52,54.64,55.55,55.73
TELEFONAKTIEBOLAGET - TOTAL DEBT % TOTAL CAPITAL/STD,SE0000108656(WC08221),NA,17.66,18.55,17.33,17.6,17.15,17.22,14.25,14.56,15.96,24.8,27.4,36.75,31.66
ERSTE GROUP BANK AG - TOTAL DEBT % TOTAL CAPITAL/STD,AT0000652011(WC08221),NA,86.52,79.38,76.98,79.9,77.59,77.34,77.57,74.94,72.51,71.55,73.61,71.24,75.31
ESSILORLUXOTTICA SA - TOTAL DEBT % TOTAL CAPITAL/STD,FR0000121667(WC08221),NA,21.48,11.73,18.42,20.91,18.96,22.5,31.65,28.65,26.6,23.31,10.17,21.04,26.61
ESSITY AB - TOTAL DEBT % TOTAL CAPITAL/STD,SE0009922156(WC08221),NA,NA,NA,NA,NA,NA,NA,45.57,40.37,47.22,52.07,49.31,44.92,42.12
ESSO SOCIETE - TOTAL DEBT % TOTAL CAPITAL/STD,FR0000120669(WC08221),NA,5.09,9.26,4.17,7.44,10.94,28.15,46.25,17.22,13.28,3.56,3.23,5.34,16.37
ETTEPLAN OYJ - TOTAL DEBT % TOTAL CAPITAL/STD,FI0009008650(WC08221),NA,38.1,61.19,53.64,49.96,45.87,43.56,39.56,40.15,39.37,37.64,34.93,42.3,42.73
EURAZEO - TOTAL DEBT % TOTAL CAPITAL/STD,FR0000121121(WC08221),NA,61.79,62.86,62.1,61.31,63.82,60.98,63.2,24.79,37.05,38.01,35.12,38.91,42.51
EUROBANK ERGASIAS - TOTAL DEBT % TOTAL CAPITAL/STD,GRS323003012(WC08221),NA,87.72,83.48,86.08,99.67,103.11,86.63,79.33,80.79,74.81,67.12,69.26,58.83,68.64
EUROCASH SA - TOTAL DEBT % TOTAL CAPITAL/STD,PLEURCH00011(WC08221),NA,25.96,14.01,47.05,73.95,54.95,43.47,47.6,18.25,29.61,35.71,35.68,72.13,73.01
EUROCOMMERCIAL PROP - TOTAL DEBT % TOTAL CAPITAL/STD,NL0015000K93(WC08221),NA,42.72,46.92,46.88,44.71,49.07,48.51,45.83,41.16,43.95,43.27,47.4,50.05,47.27
EUROFINS SCIENTIFIC - TOTAL DEBT % TOTAL CAPITAL/STD,FR0014000MR3(WC08221),NA,76.59,76.64,74.24,77.44,72.13,77.31,73.5,82.79,63.19,68.46,70.71,70.53,60.47
EURONAV NV - TOTAL DEBT % TOTAL CAPITAL/STD,BE0003816338(WC08221),NA,51.13,59.07,57.12,58.08,59.77,59.56,50.27,35.58,36.51,32.74,43.9,43.01,35.52
EURONEXT NV - TOTAL DEBT % TOTAL CAPITAL/STD,NL0006294274(WC08221),NA,NA,NA,35.05,58.28,81.28,65.67,42.1,19.49,11.2,19.02,38.95,54.03,54.87
EUROPCAR MOBILITY G - TOTAL DEBT % TOTAL CAPITAL/STD,FR0012789949(WC08221),NA,NA,NA,NA,NA,89.79,87.39,93.29,78.76,77.64,80.9,80.93,86.37,95.96
EUROPRIS ASA - TOTAL DEBT % TOTAL CAPITAL/STD,NO0010735343(WC08221),NA,NA,NA,NA,NA,62.96,66.57,59.3,51.89,49.58,48.76,48.48,67.32,66.32
EUTELSAT COMM - TOTAL DEBT % TOTAL CAPITAL/STD,FR0010221234(WC08221),NA,63.16,63.8,61.97,57.31,57,59.28,65.5,59.44,60.62,52.64,53.5,60.71,55.79
EVN AG - TOTAL DEBT % TOTAL CAPITAL/STD,AT0000741053(WC08221),NA,32.31,35.98,39.29,37.53,39.61,39.27,42.7,39.51,36.14,27.4,21.7,18.93,21.35
EVOLUTION AB - TOTAL DEBT % TOTAL CAPITAL/STD,SE0012673267(WC08221),NA,NA,NA,NA,NA,0,0,0,0,11.83,6.5,3.89,8.18,1.8
EVONIK INDUSTRIES AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE000EVNK013(WC08221),NA,50.68,46,35.04,33.49,29.34,18.86,12.24,16.87,31.22,34.66,33.06,32.96,32.15
EVOTEC SE - TOTAL DEBT % TOTAL CAPITAL/STD,DE0005664809(WC08221),NA,7.03,10.59,8.29,9.56,10.24,9.78,11.98,10.92,11.87,36.41,21.22,49.26,40.5
EWORK GROUP AB - TOTAL DEBT % TOTAL CAPITAL/STD,SE0002402701(WC08221),NA,0,0,0,0,0,0,0,37.94,26.9,56.89,69.22,79.11,54.54
EXEL COMPOSITES OYJ - TOTAL DEBT % TOTAL CAPITAL/STD,FI0009007306(WC08221),NA,63.25,42.19,23.92,18.74,20.65,36.03,15.91,21.63,27.46,36.21,53.47,58.56,59.9
EXMAR NV - TOTAL DEBT % TOTAL CAPITAL/STD,BE0003808251(WC08221),NA,86.44,77.51,74.22,74.81,67.93,61.08,48.62,50.48,52.05,43.84,45.53,47.45,38.49
EXOR NV - TOTAL DEBT % TOTAL CAPITAL/STD,NL0012059018(WC08221),NA,20.57,19.71,68.09,70.74,69.8,71.75,72.95,68.69,64.88,59.83,54.26,50.28,58.04
F-SECURE OYJ - TOTAL DEBT % TOTAL CAPITAL/STD,FI0009801310(WC08221),NA,0,0,0,0,0,0,0,0,0,0,35.86,35.18,32.62
FABEGE AB - TOTAL DEBT % TOTAL CAPITAL/STD,SE0011166974(WC08221),NA,65.69,65.72,59.62,58.49,61.26,60.27,58.65,56.11,48.86,47,42.91,40.57,39.89
FACC AG - TOTAL DEBT % TOTAL CAPITAL/STD,AT00000FACC2(WC08221),NA,NA,NA,34.23,28.53,31.23,38.69,50.05,40.41,42.84,46.34,43.17,47.76,57.17
