Name,Code,CURRENCY,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
BARCO (NEW) N.V. - OPTG INC BEFORE DEP & AMORT,BE0974362940(WC18155),E,58936,19121,96686,120245,152680,136059,90059,62874,85794,124761,121708,150999,49153
BARCO (NEW) N.V. - NET SALES OR REVENUES,BE0974362940(WC01001),E,725288,638066,896999,1041244,1155984,1158015,908368,1028856,1102342,1084706,1028531,1082570,770083
BASF SE - OPTG INC BEFORE DEP & AMORT,DE000BASF111(WC18155),E,9472000,7756000,11167000,10981000,11947000,9819000,9828000,9770000,9776000,10900000,8824000,7400000,4027000
BASF SE - NET SALES OR REVENUES,DE000BASF111(WC01001),E,62304000,50693000,63873000,73497000,78729000,73973000,74326000,70449000,57550000,64475000,62675000,59316000,59149000
BASIC FIT NV - OPTG INC BEFORE DEP & AMORT,NL0011872650(WC18155),E,NA,NA,NA,NA,NA,-6483,40750,111379,68611,95818,119159,262437,218535
BASIC FIT NV - NET SALES OR REVENUES,NL0011872650(WC01001),E,NA,NA,NA,NA,NA,0,162069,202222,258561,325831,401784,515159,376811
BASLER AG - OPTG INC BEFORE DEP & AMORT,DE0005102008(WC18155),E,8942,-1345,11481,10475,11170,13521,16368,12961,17289,39790,35468,29616,33722
BASLER AG - NET SALES OR REVENUES,DE0005102008(WC01001),E,56507,33697,51026,55061,55857,65110,79240,85433,97538,150201,150003,161961,170459
BASWARE OYJ - OPTG INC BEFORE DEP & AMORT,FI0009008403(WC18155),E,12208,16119,18729,17112,14573,8468,11094,15298,-5395,538,-4364,5191,20499
BASWARE OYJ - NET SALES OR REVENUES,FI0009008403(WC01001),E,86098,92654,103094,107750,113699,123349,127674,143410,148580,149241,141416,148302,151579
BAVARIAN NORDIC AS - OPTG INC BEFORE DEP & AMORT,DK0015998017(WC18155),DK,-161206,-291053,-425097,-260166,22923,79634,61621,57043,79488,390484,-312843,-258395,95794
BAVARIAN NORDIC AS - NET SALES OR REVENUES,DK0015998017(WC01001),DK,208805,74783,313327,517818,1022847,1212501,1216815,1020561,1006742,1370151,500617,675494,1839237
BAWAG GROUP AG - OPTG INC BEFORE DEP & AMORT,AT0000BAWAG2(WC18155),E,NA,NA,NA,NA,190500,251100,410300,476200,492200,507100,625600,657300,534800
BAWAG GROUP AG - NET SALES OR REVENUES,AT0000BAWAG2(WC01001),E,NA,NA,NA,NA,1776600,1618000,1440400,1430700,1323200,1406400,1594700,1699000,1510100
BAYER AG - OPTG INC BEFORE DEP & AMORT,DE000BAY0017(WC18155),E,6211000,6389000,6728000,7427000,7235000,6254000,8087000,9397000,10368000,9349000,9517000,9925000,9685000
BAYER AG - NET SALES OR REVENUES,DE000BAY0017(WC01001),E,32918000,31168000,35088000,36528000,39760000,40157000,42239000,46324000,46769000,35015000,39586000,43545000,41400000
BAYWA AG - OPTG INC BEFORE DEP & AMORT,DE0005194062(WC18155),E,169372,89939,111412,151438,98499,101055,83249,152845,90321,107636,120700,139300,296800
BAYWA AG - NET SALES OR REVENUES,DE0005194062(WC01001),E,8794565,7260244,7902988,9585677,10531119,15957617,15201788,14928129,15409882,16055131,16625700,17059000,17155400
BANCO BILBAO VIZCAYA - OPTG INC BEFORE DEP & AMORT,ES0113211835(WC18155),E,6557000,6619000,6798000,5768000,2359000,4396000,4714000,6277000,7297000,7395000,9158000,9143000,6680000
BANCO BILBAO VIZCAYA - NET SALES OR REVENUES,ES0113211835(WC01001),E,41350000,34388000,32399000,36090000,38688000,33406000,32127000,34891000,38513000,40043000,40467000,41444000,31704000
BE SEMICONDUCTOR IND - OPTG INC BEFORE DEP & AMORT,NL0012866412(WC18155),E,3780,-15351,55237,46578,36438,28565,83760,73873,90777,222806,188730,108738,166453
BE SEMICONDUCTOR IND - NET SALES OR REVENUES,NL0012866412(WC01001),E,149399,147891,351149,326927,273720,254936,378797,349206,375375,592785,525256,356195,433623
BECHTLE AG - OPTG INC BEFORE DEP & AMORT,DE0005158703(WC18155),E,66577,49686,66862,90698,90994,100878,116432,134601,152890,186340,222005,296188,348944
BECHTLE AG - NET SALES OR REVENUES,DE0005158703(WC01001),E,1431462,1379307,1722919,1994881,2096835,2273485,2580448,2831303,3093579,3570124,4323318,5374453,5819243
BEFESA SA - OPTG INC BEFORE DEP & AMORT,LU1704650164(WC18155),E,NA,NA,NA,NA,NA,NA,120662,122570,123412,162975,170838,151004,117665
BEFESA SA - NET SALES OR REVENUES,LU1704650164(WC01001),E,NA,NA,NA,NA,NA,NA,651193,661082,611687,724789,720090,647940,604330
BEFIMMO - OPTG INC BEFORE DEP & AMORT,BE0003678894(WC18155),E,NA,NA,90859,98734,78296,91208,94981,88517,91349,126657,107107,117380,99646
BEFIMMO - NET SALES OR REVENUES,BE0003678894(WC01001),E,109507,156581,158964,172490,171515,138096,140322,141030,174818,203106,185749,195226,181157
BEIERSDORF AG - OPTG INC BEFORE DEP & AMORT,DE0005200000(WC18155),E,754000,740000,825000,769000,879000,858000,898000,1003000,1083000,1134000,1146000,1228000,978000
BEIERSDORF AG - NET SALES OR REVENUES,DE0005200000(WC01001),E,5971000,5748000,6194000,5633000,6040000,6141000,6285000,6686000,6752000,7056000,7233000,7653000,7025000
BEIJER ALMA AB - OPTG INC BEFORE DEP & AMORT,SE0011090547(WC18155),SK,371445,312779,482351,519154,450137,526771,550572,621553,580034,687345,760149,813118,765374
BEIJER ALMA AB - NET SALES OR REVENUES,SE0011090547(WC01001),SK,1836306,1571219,2290089,2830174,2779730,3066492,3298160,3521876,3527516,3971496,4408799,4621731,4249851
BEIJER REF AB - OPTG INC BEFORE DEP & AMORT,SE0015949748(WC18155),SK,267849,253454,373666,467432,467041,424712,522769,617484,631341,788848,1171711,1626447,1452110
BEIJER REF AB - NET SALES OR REVENUES,SE0015949748(WC01001),SK,3356591,5263150,5044303,5846435,6758323,6595346,7188960,8360583,9044758,9829830,13014804,14817483,14062296
NV BEKAERT - OPTG INC BEFORE DEP & AMORT,BE0974258874(WC18155),E,418357,393493,718896,469302,306405,326523,308636,409227,481567,486822,391326,439946,446034
NV BEKAERT - NET SALES OR REVENUES,BE0974258874(WC01001),E,2662377,2437328,3262496,3339957,3460624,3185628,3215714,3671081,3715217,4098247,4305269,4322450,3772374
BENETEAU SA - OPTG INC BEFORE DEP & AMORT,FR0000035164(WC18155),E,191593,51101,91791,107636,46682,60466,62716,87156,94694,148979,151441,152676,13561
BENETEAU SA - NET SALES OR REVENUES,FR0000035164(WC01001),E,1094166,659195,779254,921789,831235,815358,808454,969453,1083563,1208318,1287197,1336227,1008357
BERGMAN & BEVING AB - OPTG INC BEFORE DEP & AMORT,SE0000101362(WC18155),SK,730000,646000,324000,415000,478000,103000,370000,430000,480000,356000,239000,266000,357000
BERGMAN & BEVING AB - NET SALES OR REVENUES,SE0000101362(WC01001),SK,9133000,9325000,7648000,7885000,8201000,7666000,7647000,7903000,7821000,8272000,3833000,3945000,4060000
BERGS TIMBER AB - OPTG INC BEFORE DEP & AMORT,SE0000101297(WC18155),SK,26200,8300,71700,-27800,-1600,-49900,3600,200,35200,76000,225000,141000,227000
BERGS TIMBER AB - NET SALES OR REVENUES,SE0000101297(WC01001),SK,860000,779700,916000,853000,824500,664200,665200,853400,894300,1243800,2273250,3206000,2149000
BERTRANDT AG - OPTG INC BEFORE DEP & AMORT,DE0005232805(WC18155),E,54463,34157,46399,64641,82340,88740,100604,107284,113125,91126,98340,77196,62312
BERTRANDT AG - NET SALES OR REVENUES,DE0005232805(WC01001),E,434216,384599,428834,576238,709323,782402,870563,934787,992021,992276,1019914,1058112,915191
BET-AT-HOME.COM AG - OPTG INC BEFORE DEP & AMORT,DE000A0DNAY5(WC18155),E,447,133,13276,7873,79,14955,26701,31377,32707,36134,35663,34581,30189
BET-AT-HOME.COM AG - NET SALES OR REVENUES,DE000A0DNAY5(WC01001),E,38192,42455,65678,66116,85458,85619,107026,121608,138674,145398,143351,143289,126928
BETSSON AB - OPTG INC BEFORE DEP & AMORT,SE0015672282(WC18155),SK,298637,303719,414696,625748,693402,706681,926370,1051113,1173651,1164709,1512020,1258918,1534089
BETSSON AB - NET SALES OR REVENUES,SE0015672282(WC01001),SK,1037756,1299701,1603211,1736565,2203711,2476749,3035096,3721987,4117309,4716458,5419824,5172973,6389567
BEWI ASA - OPTG INC BEFORE DEP & AMORT,NO0010890965(WC18155),NK,NA,NA,NA,NA,NA,NA,NA,103401,117325,106603,275397,496415,643690
BEWI ASA - NET SALES OR REVENUES,NO0010890965(WC01001),NK,NA,NA,NA,NA,NA,NA,NA,1527010,1569375,1822568,3654463,4232776,4971132
BFF BANK SPA - OPTG INC BEFORE DEP & AMORT,IT0005244402(WC18155),E,NA,NA,NA,NA,83062,80510,181141,95216,98147,132713,124494,119715,118801
BFF BANK SPA - NET SALES OR REVENUES,IT0005244402(WC01001),E,NA,NA,NA,NA,161019,165480,263438,171229,199505,242025,241730,254753,257822
BHG GROUP - OPTG INC BEFORE DEP & AMORT,SE0010948588(WC18155),SK,NA,NA,NA,NA,NA,NA,NA,NA,-20524,139956,152800,466800,897000
BHG GROUP - NET SALES OR REVENUES,SE0010948588(WC01001),SK,NA,NA,NA,NA,NA,NA,NA,NA,400342,3955542,4973700,6212500,8968200
SOCIETE B I C SA - OPTG INC BEFORE DEP & AMORT,FR0000120966(WC18155),E,278685,299828,370182,411358,410295,396231,423741,509604,510030,480179,445799,459450,338141
SOCIETE B I C SA - NET SALES OR REVENUES,FR0000120966(WC01001),E,1420909,1562696,1831514,1824087,1898707,1887806,1979120,2241705,2025771,2020251,1949764,1949431,1627910
BICO GROUP AB - OPTG INC BEFORE DEP & AMORT,SE0013647385(WC18155),SK,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2304,-3938,-15051,-20484
BICO GROUP AB - NET SALES OR REVENUES,SE0013647385(WC01001),SK,NA,NA,NA,NA,NA,NA,NA,NA,3618,13188,45337,105457,312007
BIESSE SPA - OPTG INC BEFORE DEP & AMORT,IT0003097257(WC18155),E,49266,-18731,10901,18035,13631,26198,35713,55303,69403,80332,80080,61283,41618
BIESSE SPA - NET SALES OR REVENUES,IT0003097257(WC01001),E,454320,268006,327522,388530,383061,378417,427144,519108,618489,690120,740159,705872,578789
BILFINGER SE - OPTG INC BEFORE DEP & AMORT,DE0005909006(WC18155),E,276900,323200,387000,398500,417400,422200,117300,258800,242700,212000,146400,203600,174500
BILFINGER SE - NET SALES OR REVENUES,DE0005909006(WC01001),E,9757100,9580700,8006700,8208500,8508800,8414600,7697200,6481300,4248600,4044200,4152600,4326900,3461000
BILIA AB - OPTG INC BEFORE DEP & AMORT,SE0009921588(WC18155),SK,151000,456000,796000,843000,671000,713000,878000,1116000,1360000,1595000,1692000,2353000,2630000
BILIA AB - NET SALES OR REVENUES,SE0009921588(WC01001),SK,14280000,13700000,16257000,18160000,17662000,17656000,19473000,20443000,23906000,27492000,28382000,29508000,30168000
BILLERUDKORSNAS AB - OPTG INC BEFORE DEP & AMORT,SE0000862997(WC18155),SK,753000,830000,1249000,2182000,1169000,2540000,3162000,3415000,3364000,3757000,3359000,2729000,2357000
BILLERUDKORSNAS AB - NET SALES OR REVENUES,SE0000862997(WC01001),SK,7792000,7760000,8484000,9113000,10427000,19533000,20853000,21814000,21657000,22345000,23692000,24445000,23884000
BIMOBJECT AB - OPTG INC BEFORE DEP & AMORT,SE0011644376(WC18155),SK,NA,NA,NA,NA,NA,-2229,-17476,-32631,-40142,-49897,-90665,-126245,-68147
BIMOBJECT AB - NET SALES OR REVENUES,SE0011644376(WC01001),SK,NA,NA,NA,NA,NA,1791,9123,17902,33392,82602,114206,134058,136747
BIOARCTIC AB - OPTG INC BEFORE DEP & AMORT,SE0010323311(WC18155),SK,NA,NA,NA,NA,NA,NA,NA,-1140,37352,7932,479625,118465,-77596
BIOARCTIC AB - NET SALES OR REVENUES,SE0010323311(WC01001),SK,NA,NA,NA,NA,NA,NA,NA,41573,105613,140706,713970,281772,62347
BIOCARTIS GROUP NV - OPTG INC BEFORE DEP & AMORT,BE0974281132(WC18155),E,NA,NA,NA,NA,-35652,-26139,-26545,-36252,-47008,-40609,-43139,-46169,-49547
BIOCARTIS GROUP NV - NET SALES OR REVENUES,BE0974281132(WC01001),E,NA,NA,NA,NA,3551,8333,8478,13334,12098,20957,27811,37444,43128
BIOGAIA AB - OPTG INC BEFORE DEP & AMORT,SE0000470395(WC18155),SK,26386,50550,64148,107514,432615,85428,195136,158024,202085,241338,278401,258104,247522
BIOGAIA AB - NET SALES OR REVENUES,SE0000470395(WC01001),SK,145190,203461,236033,314992,645252,315875,481802,483241,534696,615003,741870,768347,747077
BIOMERIEUX SA - OPTG INC BEFORE DEP & AMORT,FR0013280286(WC18155),E,249400,277600,314600,319700,330900,322200,279000,328400,395900,442500,486100,529100,733000
BIOMERIEUX SA - NET SALES OR REVENUES,FR0013280286(WC01001),E,1110500,1223400,1357000,1427200,1569800,1587900,1698400,1964600,2103200,2288200,2421300,2674800,3118200
BIOTAGE AB - OPTG INC BEFORE DEP & AMORT,SE0000454746(WC18155),SK,38422,32740,54747,60260,73712,68921,72957,108171,125755,157231,196777,281101,259312
BIOTAGE AB - NET SALES OR REVENUES,SE0000454746(WC01001),SK,385295,394123,428926,428408,462942,444644,490381,610534,667912,748147,910896,1101373,1092278
BIOTEST AG - OPTG INC BEFORE DEP & AMORT,DE0005227201(WC18155),E,77880,81449,60845,61377,67392,73200,79400,20600,83200,-2000,24700,20400,19800
BIOTEST AG - NET SALES OR REVENUES,DE0005227201(WC01001),E,422956,440191,412482,422027,439967,500800,582000,589600,553100,378100,400300,419100,484200
BITTIUM OYJ - OPTG INC BEFORE DEP & AMORT,FI0009007264(WC18155),E,-18951,6199,1523,1862,7827,13645,20820,3426,3913,-4449,6123,13259,12594
BITTIUM OYJ - NET SALES OR REVENUES,FI0009007264(WC01001),E,172264,153764,161766,162175,185410,199281,224136,56813,64192,51637,62840,75216,78385
BAYER. MOTOREN WERKE - OPTG INC BEFORE DEP & AMORT,DE0005190003(WC18155),E,8172000,7352000,11611000,15274000,15789000,14632000,16441000,17459000,17220000,18028000,17187000,13204000,10621000
BAYER. MOTOREN WERKE - NET SALES OR REVENUES,DE0005190003(WC01001),E,53197000,50681000,60477000,68821000,76848000,76058000,80401000,92175000,94163000,98678000,97480000,104210000,98990000
BNP PARIBAS SA - OPTG INC BEFORE DEP & AMORT,FR0000131104(WC18155),E,4300000,9864000,14154000,10979000,11637000,11018000,11294000,13207000,14385000,14254000,14015000,15733000,14743000
BNP PARIBAS SA - NET SALES OR REVENUES,FR0000131104(WC01001),E,87624000,86021000,87432000,82085000,86635000,86615000,88189000,93964000,90503000,94819000,60942000,64983000,61172000
LUBELSKI WEGIEL - OPTG INC BEFORE DEP & AMORT,PLLWBGD00016(WC18155),PZ,NA,371224,421669,447648,647807,779422,754036,52332,588830,1200219,431998,749037,459150
LUBELSKI WEGIEL - NET SALES OR REVENUES,PLLWBGD00016(WC01001),PZ,NA,1118393,1230447,1301349,1835801,1899830,2013568,1883118,1786265,1780321,1756671,2157861,1822112
BOIRON SA - OPTG INC BEFORE DEP & AMORT,FR0000061129(WC18155),E,72225,105049,82420,80845,109082,162627,161056,148967,151725,148696,132148,99842,39177
BOIRON SA - NET SALES OR REVENUES,FR0000061129(WC01001),E,466707,526089,520386,523215,566582,617731,609748,607803,614489,617540,604212,557123,513582
BOLIDEN AB - OPTG INC BEFORE DEP & AMORT,SE0015811559(WC18155),SK,2279000,5071000,7344000,6562000,6209000,4531000,5931000,6990000,9480000,13405000,13633000,12341000,14286000
BOLIDEN AB - NET SALES OR REVENUES,SE0015811559(WC01001),SK,30987000,27635000,36716000,40323000,40001000,34409000,36891000,40242000,40316000,49531000,52454000,49936000,56321000
BOLLORE - OPTG INC BEFORE DEP & AMORT,FR0000039299(WC18155),E,214447,251244,345085,432232,589128,790460,458881,935100,807200,1784100,2348800,2955000,2917800
BOLLORE - NET SALES OR REVENUES,FR0000039299(WC01001),E,7325578,6011063,7010251,8490532,10185837,10848489,10603730,10824000,10075600,18325200,23024400,24843400,24109400
BONAVA AB - OPTG INC BEFORE DEP & AMORT,SE0008091581(WC18155),SK,NA,NA,NA,NA,NA,639000,964000,1476000,1691000,2006000,1789000,1432000,1349000
BONAVA AB - NET SALES OR REVENUES,SE0008091581(WC01001),SK,NA,NA,NA,NA,0,9196000,10226000,13070000,13492000,14479000,14008000,15474000,16997000
BONDUELLE SA - OPTG INC BEFORE DEP & AMORT,FR0000063935(WC18155),E,127512,132800,143926,126218,131170,153355,147898,162217,153594,167732,186274,175613,198433
BONDUELLE SA - NET SALES OR REVENUES,FR0000063935(WC01001),E,1490147,1523949,1559589,1725998,1766951,1896148,1921064,1981847,1967655,2288124,2776641,2777120,2854876
BONESUPPORT HOLD - OPTG INC BEFORE DEP & AMORT,SE0009858152(WC18155),SK,NA,NA,NA,NA,NA,NA,-43094,-55907,-94748,-103398,-181387,-161038,-102284
BONESUPPORT HOLD - NET SALES OR REVENUES,SE0009858152(WC01001),SK,NA,NA,NA,NA,NA,NA,40961,61755,104599,129301,96623,155462,180860
BONG LJUNGDAHL AB - OPTG INC BEFORE DEP & AMORT,SE0000396061(WC18155),SK,148360,139291,158234,157150,139252,64494,113509,91195,78077,99320,70954,129678,78580
BONG LJUNGDAHL AB - NET SALES OR REVENUES,SE0000396061(WC01001),SK,1937130,1914717,2326126,3202714,2945931,2563516,2532898,2345094,2134548,2095271,2220427,2165824,1843062
BONHEUR ASA - OPTG INC BEFORE DEP & AMORT,NO0003110603(WC18155),NK,3691601,4522296,4074196,4323360,4165392,4441789,4568188,11136091,5030708,2416435,1478497,1474148,544097
BONHEUR ASA - NET SALES OR REVENUES,NO0003110603(WC01001),NK,8413297,9784974,9259415,9882757,10253642,10242743,12321677,14629122,12368839,8608777,6785145,7834768,6174269
BOOZT AB - OPTG INC BEFORE DEP & AMORT,SE0009888738(WC18155),SK,NA,NA,NA,NA,NA,NA,NA,-1100,26600,-36400,121300,200000,318300
BOOZT AB - NET SALES OR REVENUES,SE0009888738(WC01001),SK,NA,NA,NA,NA,NA,NA,NA,817200,1396400,2016400,2784000,3424900,4359300
#ERROR,,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
#ERROR,,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
BORREGA - OPTG INC BEFORE DEP & AMORT,NO0010657505(WC18155),NK,NA,419000,447000,691000,698000,729000,730000,758000,1019000,1066000,900000,992000,1131000
BORREGA - NET SALES OR REVENUES,NO0010657505(WC01001),NK,NA,3338000,3419000,3810000,3894000,3997000,3939000,4164000,4492000,4618000,4785000,5063000,5328000
BORUSSIA DORTMUND - OPTG INC BEFORE DEP & AMORT,DE0005493092(WC18155),E,12281,14769,14571,28135,52349,84746,43905,38613,83160,69829,122738,108237,13637
BORUSSIA DORTMUND - NET SALES OR REVENUES,DE0005493092(WC01001),E,107559,114730,110142,151478,215239,305032,260735,276048,376259,405692,536043,489524,370196
BORYSZEW SA - OPTG INC BEFORE DEP & AMORT,PLBRSZW00011(WC18155),PZ,-2036,86168,150424,239543,219422,162028,249235,229606,345945,379033,325937,287200,111125
BORYSZEW SA - NET SALES OR REVENUES,PLBRSZW00011(WC01001),PZ,3242834,2288692,3145555,4332124,4881187,4836269,5058120,5677980,5582224,6290336,6099564,6259519,5554579
KONINKLIJKE BOSKALIS - OPTG INC BEFORE DEP & AMORT,NL0000852580(WC18155),E,353058,437531,604485,581701,553707,708413,909791,804566,551772,373436,300849,254861,357269
KONINKLIJKE BOSKALIS - NET SALES OR REVENUES,NL0000852580(WC01001),E,2093847,2175179,2674439,2801037,3080862,3538718,3166888,3240327,2596326,2337205,2569549,2644600,2524911
HUGO BOSS AG - OPTG INC BEFORE DEP & AMORT,DE000A1PHFF7(WC18155),E,211568,274766,350720,459207,518733,553184,554689,572085,402323,467315,470235,696834,119642
HUGO BOSS AG - NET SALES OR REVENUES,DE000A1PHFF7(WC01001),E,1686058,1561863,1729446,2058841,2345854,2432133,2571616,2808746,2692846,2732573,2795963,2884056,1945843
BOULE DIA - OPTG INC BEFORE DEP & AMORT,SE0011231158(WC18155),SK,-6718,-411,21775,18739,24759,-79231,27160,27619,52652,65214,60946,89300,45456
BOULE DIA - NET SALES OR REVENUES,SE0011231158(WC01001),SK,168694,175391,229421,246155,275301,276804,306687,331407,400735,427793,424400,498916,400458
BOUYGUES SA - OPTG INC BEFORE DEP & AMORT,FR0000120503(WC18155),E,2946000,1958000,1739000,2190000,1253000,1266000,464000,737000,783000,1268000,1137000,1935000,1785000
BOUYGUES SA - NET SALES OR REVENUES,FR0000120503(WC01001),E,32713000,31353000,31225000,32706000,33547000,33345000,33138000,32428000,31768000,32904000,35555000,37929000,34694000
BPER BANCA SPA - OPTG INC BEFORE DEP & AMORT,IT0000066123(WC18155),E,558371,361701,446831,573758,50189,-67533,-40349,244796,62162,53036,531904,-65477,374306
BPER BANCA SPA - NET SALES OR REVENUES,IT0000066123(WC01001),E,3349325,3069139,2660504,2856510,3252950,2975193,2843671,2781981,2365290,2310627,2350649,2597192,2848027
BPOST SA - OPTG INC BEFORE DEP & AMORT,BE0974268972(WC18155),E,333200,453500,398700,138200,401200,511200,553800,516100,560600,546600,495200,479200,479700
BPOST SA - NET SALES OR REVENUES,BE0974268972(WC01001),E,2231200,2228400,2279000,2342300,2396000,2403000,2441700,2393400,2399400,2972200,3774400,3779400,4115100
BRAIT PLC - OPTG INC BEFORE DEP & AMORT,LU0011857645(WC18155),R,281500,208700,221200,208600,2649000,3016000,NA,23341000,22181000,-15639000,-10118000,-10701000,-15774000
BRAIT PLC - NET SALES OR REVENUES,LU0011857645(WC01001),R,316800,434000,361700,292400,1058000,546000,2800000,23590000,23587000,-14689000,-8940000,-9601000,-14310000
BRAVIDA HO - OPTG INC BEFORE DEP & AMORT,SE0007491303(WC18155),SK,NA,NA,NA,NA,224289,612681,720324,803143,980000,1114000,1240000,1649000,1790000
BRAVIDA HO - NET SALES OR REVENUES,SE0007491303(WC01001),SK,NA,NA,NA,NA,4966000,11080000,12000000,14206000,14792000,17293000,19305000,20404000,21147000
BRD GROUPE SOCIETE - OPTG INC BEFORE DEP & AMORT,ROBRDBACNOR2(WC18155),RL,1631026,1623614,1359399,682331,-184864,-519547,180515,752356,1164123,2258585,1965533,2023944,1403068
BRD GROUPE SOCIETE - NET SALES OR REVENUES,ROBRDBACNOR2(WC01001),RL,5572727,6328282,5170893,4737990,4521169,3833619,3352049,2997735,2965815,2891480,3261983,3454649,3271708
BRENNTAG SE - OPTG INC BEFORE DEP & AMORT,DE000A1DAHH0(WC18155),E,441800,437700,551300,620200,673300,664900,693000,773400,791200,755300,836300,979100,980000
BRENNTAG SE - NET SALES OR REVENUES,DE000A1DAHH0(WC01001),E,7379600,6364600,7649100,8679300,9689900,9769500,10015600,10346100,10498400,11743300,12550000,12821800,11775800
BRIM - OPTG INC BEFORE DEP & AMORT,IS0000000297(WC18155),IK,NA,5491626,6622609,9095532,9396951,8049715,7661158,7868195,5856510,4297938,4658941,8753791,8901264
BRIM - NET SALES OR REVENUES,IS0000000297(WC01001),IK,NA,20045428,23275120,29714399,31915312,31364702,33189548,32813491,26588657,26133458,26694050,37148203,45337769
BRDR. A & O JOHANSEN - OPTG INC BEFORE DEP & AMORT,DK0060803831(WC18155),DK,65086,64913,63534,154307,190880,164050,144882,172330,207504,223093,240999,281627,328241
BRDR. A & O JOHANSEN - NET SALES OR REVENUES,DK0060803831(WC01001),DK,2724010,1991112,2130891,2366146,2272923,2309941,2258800,2632070,2826505,3270795,3374827,3583155,4098610
BRODRENE HARTMANN - OPTG INC BEFORE DEP & AMORT,DK0010256197(WC18155),DK,182000,168300,174200,204600,196300,226200,242400,342600,340700,360600,349400,391200,572400
BRODRENE HARTMANN - NET SALES OR REVENUES,DK0010256197(WC01001),DK,1490900,1379600,1482700,1488100,1549900,1578100,1622300,2147800,2085300,2200200,2207100,2356400,2567400
BRUNEL INTERNATIONAL - OPTG INC BEFORE DEP & AMORT,NL0010776944(WC18155),E,60517,51807,44979,68113,74406,78233,82461,64536,35114,25908,41452,41021,49635
BRUNEL INTERNATIONAL - NET SALES OR REVENUES,NL0010776944(WC01001),E,714228,738437,720924,979868,1236529,1283364,1386585,1228948,884911,790090,914581,1041117,892568
BRUNELLO CUCINELLI - OPTG INC BEFORE DEP & AMORT,IT0004764699(WC18155),E,NA,14231,23148,39347,47148,56091,61567,68338,77157,85363,93695,168800,86694
BRUNELLO CUCINELLI - NET SALES OR REVENUES,IT0004764699(WC01001),E,NA,158135,203599,242635,279321,322480,355909,414151,455971,503571,552996,607761,544013
BUDIMEX - OPTG INC BEFORE DEP & AMORT,PLBUDMX00013(WC18155),PZ,201015,212696,287685,327907,288264,131316,217230,271603,496501,575558,392540,422630,576875
BUDIMEX - NET SALES OR REVENUES,PLBUDMX00013(WC01001),PZ,3349993,3289866,4430269,5516675,6077660,4749459,4949939,5133994,5572290,6369309,7387137,7569663,8382240
BUFAB AB (PUBL) - OPTG INC BEFORE DEP & AMORT,SE0005677135(WC18155),SK,NA,82900,175200,211400,168600,213000,202000,197000,283000,315000,359000,474000,580000
BUFAB AB (PUBL) - NET SALES OR REVENUES,SE0005677135(WC01001),SK,NA,1725100,1956700,2146500,2033700,2031000,2198000,2458000,2847000,3201000,3786000,4348000,4756000
BULTEN AB - OPTG INC BEFORE DEP & AMORT,SE0003849223(WC18155),SK,51300,5000,188800,281100,89200,201800,137700,210800,247700,268000,271000,222000,286000
BULTEN AB - NET SALES OR REVENUES,SE0003849223(WC01001),SK,2862800,2042100,2607300,3085000,2963500,3061000,2414300,2693500,2676000,2856000,3132000,3093000,3195000
BURE EQUITY AB - OPTG INC BEFORE DEP & AMORT,SE0000195810(WC18155),SK,NA,NA,NA,NA,NA,273600,735800,2379000,1025800,546800,1686600,3528200,3139700
BURE EQUITY AB - NET SALES OR REVENUES,SE0000195810(WC01001),SK,1096600,939000,818900,805900,772200,579100,594400,484400,460400,448900,377600,343500,287300
BUREAU VERIT - OPTG INC BEFORE DEP & AMORT,FR0006174348(WC18155),E,422100,464900,548200,591000,710800,722300,775200,851200,782500,788400,812400,1009600,789700
BUREAU VERIT - NET SALES OR REVENUES,FR0006174348(WC01001),E,2549400,2647800,2929700,3358600,3902300,3933100,4171500,4634800,4549200,4689400,4795500,5099700,4601000
BUZZI UNICEM SPA - OPTG INC BEFORE DEP & AMORT,IT0001347308(WC18155),E,853511,467781,295875,343386,383569,385357,328699,417070,493742,468322,504951,682592,737167
BUZZI UNICEM SPA - NET SALES OR REVENUES,IT0001347308(WC01001),E,3520232,2671809,2648442,2787385,2813446,2753050,2506354,2662071,2669320,2806213,2873453,3221443,3222411
BW LPG - OPTG INC BEFORE DEP & AMORT,BMG173841013(WC18155),BD,NA,-1550,-19891,10545,95804,135297,338178,428244,208365,115355,101050,396419,402425
BW LPG - NET SALES OR REVENUES,BMG173841013(WC01001),BD,NA,29564,84634,236193,377859,449248,747362,773335,506466,491752,521754,817204,811734
BW OFFSHORE LTD - OPTG INC BEFORE DEP & AMORT,BMG1738J1247(WC18155),NK,226472,677375,1306533,1699203,1433445,2710632,3253188,4405421,2756135,1973328,3198235,6247357,4084861
BW OFFSHORE LTD - NET SALES OR REVENUES,BMG1738J1247(WC01001),NK,2652238,2545136,3325665,4707154,5258469,5800316,6790585,8987675,7076314,5153539,7112273,10156800,8301795
BYGGMA ASA - OPTG INC BEFORE DEP & AMORT,NO0003087603(WC18155),NK,39297,23396,48660,103794,130915,113940,140623,113728,121742,115156,79338,98231,166640
